loan_id,app_id,user_id,disburse_dt,principal,term_days,apr,first_due_dt
1094,2541,2747,2024-07-23 22:53:15,1361,60,0.214,2024-08-14 22:53:15
1095,2542,368,2025-11-17 02:17:46,4449,7,0.249,2025-11-25 02:17:46
1096,2543,3297,2024-01-30 04:02:16,1927,7,0.17,2024-02-07 04:02:16
1097,2544,3786,2025-03-23 16:48:52,3559,30,0.28,2025-04-06 16:48:52
1098,2545,3953,2024-05-15 22:22:36,3611,90,0.25,2024-06-13 22:22:36
1099,2551,1573,2024-11-11 22:07:02,2250,180,0.276,2025-01-02 22:07:02
1100,2552,138,2025-12-03 13:48:48,1732,90,0.178,2026-01-01 13:48:48
1101,2554,4064,2024-07-29 00:59:57,4965,30,0.351,2024-08-12 00:59:57
1102,2555,2296,2025-06-25 07:07:03,2211,7,0.241,2025-07-03 07:07:03
1103,2556,2396,2024-04-14 08:42:56,1402,7,0.185,2024-04-22 08:42:56
1104,2560,4638,2024-09-15 22:51:46,2313,7,0.322,2024-09-23 22:51:46
1105,2562,2236,2024-11-27 08:08:59,4758,7,0.199,2024-12-05 08:08:59
1106,2563,4113,2024-06-30 22:36:51,2403,30,0.163,2024-07-14 22:36:51
1107,2564,1294,2025-06-12 02:22:51,3778,30,0.182,2025-06-26 02:22:51
1108,2569,1634,2025-01-01 11:49:28,3598,7,0.279,2025-01-09 11:49:28
1109,2570,3162,2025-01-12 21:35:54,3440,90,0.212,2025-02-10 21:35:54
1110,2574,1886,2025-02-08 01:40:54,1226,14,0.207,2025-02-18 01:40:54
1111,2575,1654,2025-04-08 08:50:36,3310,14,0.336,2025-04-18 08:50:36
1112,2578,2393,2025-10-31 15:12:57,871,60,0.22,2025-11-22 15:12:57
1113,2579,4342,2024-04-12 21:05:40,3434,60,0.328,2024-05-04 21:05:40
1114,2585,4822,2025-08-19 09:30:49,3101,60,0.302,2025-09-10 09:30:49
1115,2587,3742,2025-11-19 00:00:49,4088,180,0.165,2026-01-10 00:00:49
1116,2590,608,2025-04-16 11:02:02,1361,30,0.267,2025-04-30 11:02:02
1117,2593,1016,2024-10-09 21:56:18,4088,120,0.192,2024-11-15 21:56:18
1118,2597,4686,2024-12-12 00:32:34,4692,30,0.288,2024-12-26 00:32:34
1119,2599,1825,2024-08-24 01:18:56,2006,14,0.217,2024-09-03 01:18:56
1120,2607,322,2024-12-26 18:55:04,2721,60,0.268,2025-01-17 18:55:04
1121,2609,2977,2024-11-15 13:26:23,2450,7,0.215,2024-11-23 13:26:23
1122,2613,4304,2025-04-18 19:54:25,1822,120,0.263,2025-05-25 19:54:25
1123,2614,1669,2024-05-08 02:46:24,597,7,0.348,2024-05-16 02:46:24
1124,2615,725,2024-04-09 00:34:55,958,90,0.196,2024-05-08 00:34:55
1125,2616,4579,2024-12-18 18:07:53,2381,60,0.19,2025-01-09 18:07:53
1126,2619,4971,2025-06-28 04:42:38,3727,30,0.191,2025-07-12 04:42:38
1127,2621,1952,2024-02-23 18:35:47,544,60,0.22,2024-03-16 18:35:47
1128,2622,4934,2025-02-04 02:23:29,4210,180,0.227,2025-03-28 02:23:29
1129,2623,3398,2025-07-16 07:12:32,1845,60,0.231,2025-08-07 07:12:32
1130,2626,4289,2025-11-05 22:05:14,4520,60,0.157,2025-11-27 22:05:14
1131,2627,4244,2024-06-19 10:19:46,1737,7,0.185,2024-06-27 10:19:46
1132,2628,224,2024-10-13 15:10:12,3718,60,0.299,2024-11-04 15:10:12
1133,2631,1738,2025-12-19 02:13:28,2465,90,0.283,2026-01-17 02:13:28
1134,2635,4599,2024-05-31 13:32:06,4495,14,0.219,2024-06-10 13:32:06
1135,2637,3907,2024-06-25 02:07:40,513,21,0.291,2024-07-07 02:07:40
1136,2638,2410,2025-03-06 04:54:05,4048,180,0.214,2025-04-27 04:54:05
1137,2639,1120,2024-11-26 23:27:29,2927,21,0.201,2024-12-08 23:27:29
1138,2642,4683,2024-12-17 01:11:07,559,90,0.261,2025-01-15 01:11:07
1139,2643,2259,2024-04-04 08:41:55,555,14,0.202,2024-04-14 08:41:55
1140,2655,2711,2025-07-25 16:32:00,1482,14,0.228,2025-08-04 16:32:00
1141,2657,2236,2025-05-10 22:31:21,2433,21,0.234,2025-05-22 22:31:21
1142,2658,3286,2024-05-07 20:21:05,1326,30,0.145,2024-05-21 20:21:05
1143,2660,495,2025-01-03 14:05:39,2979,14,0.262,2025-01-13 14:05:39
1144,2663,313,2025-01-09 03:55:07,1214,21,0.27,2025-01-21 03:55:07
1145,2664,84,2025-04-11 22:41:02,671,180,0.254,2025-06-02 22:41:02
1146,2669,1729,2025-08-31 04:14:37,1637,21,0.252,2025-09-12 04:14:37
1147,2670,2250,2024-03-03 09:21:21,4335,14,0.225,2024-03-13 09:21:21
1148,2675,1844,2025-11-07 22:33:50,1293,21,0.193,2025-11-19 22:33:50
1149,2676,841,2025-10-09 05:46:39,564,21,0.209,2025-10-21 05:46:39
1150,2678,3083,2025-03-19 11:39:24,2219,120,0.275,2025-04-25 11:39:24
1151,2680,968,2025-12-04 15:53:10,681,180,0.237,2026-01-25 15:53:10
1152,2683,3021,2025-03-03 06:33:50,1154,14,0.245,2025-03-13 06:33:50
1153,2685,3050,2025-03-02 23:14:38,3514,14,0.171,2025-03-12 23:14:38
1154,2687,2119,2025-05-24 21:27:26,2076,60,0.14,2025-06-15 21:27:26
1155,2689,372,2024-07-25 00:03:38,870,7,0.253,2024-08-02 00:03:38
1156,2692,519,2024-11-10 15:03:15,4399,60,0.25,2024-12-02 15:03:15
1157,2694,4523,2025-03-11 22:36:31,2462,120,0.227,2025-04-17 22:36:31
1158,2697,2183,2024-06-06 18:13:28,3525,90,0.252,2024-07-05 18:13:28
1159,2703,3679,2025-10-05 10:02:32,2504,14,0.263,2025-10-15 10:02:32
1160,2706,2720,2025-08-03 20:36:20,3152,90,0.216,2025-09-01 20:36:20
1161,2707,1203,2024-03-04 13:03:11,2647,90,0.126,2024-04-02 13:03:11
1162,2708,4836,2025-06-03 03:53:22,4127,180,0.218,2025-07-25 03:53:22
1163,2711,3670,2025-09-04 02:59:23,1004,21,0.279,2025-09-16 02:59:23
1164,2712,398,2024-09-15 18:47:15,828,14,0.176,2024-09-25 18:47:15
1165,2714,3781,2024-03-03 15:21:52,3668,21,0.265,2024-03-15 15:21:52
1166,2715,1226,2025-05-05 06:20:05,1122,7,0.261,2025-05-13 06:20:05
1167,2716,3531,2024-06-21 08:23:38,1933,30,0.232,2024-07-05 08:23:38
1168,2718,474,2024-06-17 22:44:06,3864,21,0.277,2024-06-29 22:44:06
1169,2722,4482,2025-01-18 20:58:33,1109,14,0.193,2025-01-28 20:58:33
1170,2724,273,2025-06-01 03:02:53,1647,7,0.217,2025-06-09 03:02:53
1171,2731,4237,2025-07-13 01:40:46,1281,90,0.288,2025-08-11 01:40:46
1172,2733,11,2025-06-04 02:32:20,2761,14,0.234,2025-06-14 02:32:20
1173,2734,1283,2025-08-28 13:07:42,2248,120,0.265,2025-10-04 13:07:42
1174,2735,902,2024-02-22 03:50:36,1640,21,0.245,2024-03-05 03:50:36
1175,2737,124,2024-06-11 21:46:40,4808,30,0.161,2024-06-25 21:46:40
1176,2738,2647,2024-11-02 22:31:10,3104,14,0.196,2024-11-12 22:31:10
1177,2740,3025,2025-12-16 18:58:28,1598,120,0.264,2026-01-22 18:58:28
1178,2742,2874,2024-02-26 22:34:48,4047,180,0.258,2024-04-18 22:34:48
1179,2743,4204,2024-04-08 03:47:49,3639,90,0.313,2024-05-07 03:47:49
1180,2744,643,2025-10-04 02:49:08,832,90,0.198,2025-11-02 02:49:08
1181,2746,1643,2024-11-05 15:20:09,3102,90,0.267,2024-12-04 15:20:09
1182,2751,880,2025-01-21 12:27:17,4186,21,0.181,2025-02-02 12:27:17
1183,2752,1220,2025-10-02 05:19:02,1853,30,0.253,2025-10-16 05:19:02
1184,2754,2124,2024-06-12 05:12:22,3280,60,0.226,2024-07-04 05:12:22
1185,2755,3653,2025-09-29 20:31:18,2443,120,0.281,2025-11-05 20:31:18
1186,2756,490,2024-02-20 22:14:32,2298,120,0.191,2024-03-28 22:14:32
1187,2757,1135,2024-08-16 08:29:33,3634,21,0.137,2024-08-28 08:29:33
1188,2758,3232,2024-10-15 09:56:14,3696,60,0.213,2024-11-06 09:56:14
1189,2762,148,2025-06-28 03:48:21,971,30,0.206,2025-07-12 03:48:21
1190,2766,3365,2024-10-24 07:48:06,2119,180,0.181,2024-12-15 07:48:06
1191,2767,4221,2025-03-04 21:02:10,1862,7,0.289,2025-03-12 21:02:10
1192,2769,738,2025-03-17 04:19:46,2765,60,0.237,2025-04-08 04:19:46
1193,2770,1471,2024-08-16 19:40:38,559,60,0.285,2024-09-07 19:40:38
1194,2772,4565,2024-04-21 00:46:47,1284,30,0.233,2024-05-05 00:46:47
1195,2774,4612,2024-12-28 02:13:20,4456,180,0.23,2025-02-18 02:13:20
1196,2776,4411,2025-12-12 01:45:46,3980,7,0.283,2025-12-20 01:45:46
1197,2778,4510,2025-08-03 03:49:05,2107,180,0.197,2025-09-24 03:49:05
1198,2779,4307,2025-07-18 21:59:30,2331,180,0.347,2025-09-08 21:59:30
1199,2783,4473,2025-07-26 08:39:46,3282,180,0.24,2025-09-16 08:39:46
1200,2785,2307,2024-10-24 06:05:04,1673,14,0.29,2024-11-03 06:05:04
1201,2786,2035,2024-11-02 01:27:21,4562,90,0.155,2024-12-01 01:27:21
1202,2788,1561,2024-12-03 20:36:02,585,21,0.292,2024-12-15 20:36:02
1203,2789,2095,2024-06-29 10:43:48,2608,21,0.176,2024-07-11 10:43:48
1204,2790,3890,2025-09-15 10:20:00,630,7,0.23,2025-09-23 10:20:00
1205,2791,2438,2025-12-03 15:18:17,2962,30,0.309,2025-12-17 15:18:17
1206,2793,1460,2025-04-07 10:06:06,2800,21,0.252,2025-04-19 10:06:06
1207,2797,2190,2024-04-03 06:28:47,3347,7,0.27,2024-04-11 06:28:47
1208,2798,1847,2024-06-13 13:45:05,1889,30,0.115,2024-06-27 13:45:05
1209,2805,1547,2024-05-09 01:14:02,1556,30,0.132,2024-05-23 01:14:02
1210,2806,3587,2025-11-18 05:43:32,967,7,0.206,2025-11-26 05:43:32
1211,2807,2552,2024-06-14 08:21:30,3761,60,0.237,2024-07-06 08:21:30
1212,2808,2304,2024-08-25 12:09:05,2552,180,0.185,2024-10-16 12:09:05
1213,2809,42,2025-01-25 19:38:42,990,180,0.226,2025-03-18 19:38:42
1214,2811,975,2025-01-27 19:27:17,3970,60,0.311,2025-02-18 19:27:17
1215,2813,3655,2025-12-17 11:45:25,1610,7,0.27,2025-12-25 11:45:25
1216,2815,2797,2025-04-25 12:35:09,1332,30,0.177,2025-05-09 12:35:09
1217,2817,4509,2025-03-22 13:50:00,2775,180,0.174,2025-05-13 13:50:00
1218,2824,614,2025-07-21 20:20:12,609,14,0.312,2025-07-31 20:20:12
1219,2827,1003,2024-06-30 09:26:47,1182,14,0.208,2024-07-10 09:26:47
1220,2830,4059,2025-05-06 12:29:34,3330,180,0.18,2025-06-27 12:29:34
1221,2834,4263,2024-02-12 04:33:29,1538,30,0.248,2024-02-26 04:33:29
1222,2835,2844,2024-06-26 17:53:04,1096,14,0.249,2024-07-06 17:53:04
1223,2837,3021,2024-08-22 06:09:23,3718,14,0.245,2024-09-01 06:09:23
1224,2838,2103,2025-08-16 03:32:12,2487,60,0.217,2025-09-07 03:32:12
1225,2839,4647,2024-02-16 08:20:31,4810,120,0.273,2024-03-24 08:20:31
1226,2840,998,2024-09-28 18:30:27,1040,7,0.273,2024-10-06 18:30:27
1227,2842,4218,2024-10-17 21:47:10,3561,120,0.202,2024-11-23 21:47:10
1228,2848,4887,2025-11-13 20:56:29,2700,14,0.185,2025-11-23 20:56:29
1229,2849,486,2025-07-27 01:21:51,2395,30,0.197,2025-08-10 01:21:51
1230,2853,2261,2025-12-22 21:03:19,1043,90,0.233,2026-01-20 21:03:19
1231,2857,3149,2024-05-10 17:47:36,1710,30,0.182,2024-05-24 17:47:36
1232,2860,4291,2025-03-11 20:25:50,1415,60,0.175,2025-04-02 20:25:50
1233,2861,2039,2025-08-17 15:06:43,4963,21,0.223,2025-08-29 15:06:43
1234,2862,3173,2025-11-20 14:22:29,2848,180,0.233,2026-01-11 14:22:29
1235,2864,4631,2025-09-25 01:15:04,3077,90,0.229,2025-10-24 01:15:04
1236,2870,4840,2024-05-13 08:06:14,1671,180,0.247,2024-07-04 08:06:14
1237,2871,4176,2025-06-19 20:59:24,2058,30,0.117,2025-07-03 20:59:24
1238,2872,3830,2024-12-26 00:36:08,1073,60,0.216,2025-01-17 00:36:08
1239,2873,2122,2025-09-26 22:36:52,2118,60,0.195,2025-10-18 22:36:52
1240,2875,4998,2024-09-23 02:54:25,3694,30,0.242,2024-10-07 02:54:25
1241,2877,3854,2024-10-09 19:57:25,3384,180,0.283,2024-11-30 19:57:25
1242,2879,4197,2024-05-02 10:16:55,1109,7,0.313,2024-05-10 10:16:55
1243,2884,3716,2025-09-11 14:57:01,908,90,0.148,2025-10-10 14:57:01
1244,2885,4041,2024-06-02 20:01:18,4277,30,0.26,2024-06-16 20:01:18
1245,2886,549,2024-06-22 00:08:24,1635,14,0.315,2024-07-02 00:08:24
1246,2888,1587,2024-03-14 09:38:14,3394,14,0.303,2024-03-24 09:38:14
1247,2891,1665,2025-10-23 06:19:57,1554,21,0.259,2025-11-04 06:19:57
1248,2893,426,2024-05-29 06:39:44,3337,180,0.281,2024-07-20 06:39:44
1249,2895,3990,2024-06-19 13:05:38,2562,120,0.231,2024-07-26 13:05:38
1250,2903,3679,2025-05-21 21:58:23,3638,180,0.286,2025-07-12 21:58:23
1251,2905,4876,2025-09-10 09:16:26,646,14,0.189,2025-09-20 09:16:26
1252,2910,2355,2024-06-10 03:33:02,3244,60,0.189,2024-07-02 03:33:02
1253,2915,4677,2024-04-15 16:13:53,1079,60,0.314,2024-05-07 16:13:53
1254,2916,1135,2025-05-02 18:37:55,966,21,0.36,2025-05-14 18:37:55
1255,2917,1228,2024-12-22 06:05:03,1821,120,0.205,2025-01-28 06:05:03
1256,2919,2465,2025-08-02 17:04:47,3926,180,0.256,2025-09-23 17:04:47
1257,2920,4535,2024-08-16 16:45:50,4517,120,0.334,2024-09-22 16:45:50
1258,2922,1470,2024-09-12 01:09:29,3914,30,0.264,2024-09-26 01:09:29
1259,2923,3791,2025-07-27 12:39:48,3550,90,0.274,2025-08-25 12:39:48
1260,2924,3245,2024-05-05 14:34:24,4051,14,0.26,2024-05-15 14:34:24
1261,2925,3793,2025-06-24 00:33:33,4736,180,0.239,2025-08-15 00:33:33
1262,2928,874,2024-07-15 02:51:59,4357,60,0.247,2024-08-06 02:51:59
1263,2930,3235,2025-05-08 05:58:15,4461,180,0.288,2025-06-29 05:58:15
1264,2932,2834,2025-07-20 01:19:15,4166,14,0.204,2025-07-30 01:19:15
1265,2933,1990,2024-05-11 17:28:05,1665,7,0.313,2024-05-19 17:28:05
1266,2934,1773,2024-09-06 08:06:53,3321,30,0.227,2024-09-20 08:06:53
1267,2936,89,2024-09-18 15:25:13,2468,180,0.237,2024-11-09 15:25:13
1268,2939,1069,2024-10-08 15:58:27,1839,14,0.318,2024-10-18 15:58:27
1269,2940,4863,2024-02-21 15:23:19,4078,21,0.237,2024-03-04 15:23:19
1270,2941,3845,2024-10-27 01:30:59,4196,7,0.208,2024-11-04 01:30:59
1271,2942,1496,2024-05-29 00:11:31,4569,21,0.205,2024-06-10 00:11:31
1272,2944,3490,2025-02-14 05:31:00,2421,14,0.306,2025-02-24 05:31:00
1273,2946,428,2024-03-07 02:31:05,4094,90,0.269,2024-04-05 02:31:05
1274,2947,2554,2025-01-06 13:37:28,564,120,0.226,2025-02-12 13:37:28
1275,2948,4588,2024-06-05 00:41:07,2849,21,0.348,2024-06-17 00:41:07
1276,2949,1103,2024-06-28 03:56:38,2811,180,0.228,2024-08-19 03:56:38
1277,2950,1280,2025-02-01 12:15:55,2548,60,0.176,2025-02-23 12:15:55
1278,2951,136,2025-01-31 00:41:07,1298,30,0.176,2025-02-14 00:41:07
1279,2952,1003,2024-05-06 12:38:23,4416,14,0.18,2024-05-16 12:38:23
1280,2959,4642,2025-02-07 09:53:22,3020,21,0.184,2025-02-19 09:53:22
1281,2960,1067,2024-07-26 21:01:14,1928,90,0.214,2024-08-24 21:01:14
1282,2963,2531,2024-06-13 06:58:14,1594,60,0.186,2024-07-05 06:58:14
1283,2964,26,2025-04-24 11:03:56,2047,90,0.293,2025-05-23 11:03:56
1284,2967,2008,2024-05-01 14:00:39,3570,14,0.266,2024-05-11 14:00:39
1285,2970,943,2025-12-05 12:56:59,2528,14,0.333,2025-12-15 12:56:59
1286,2973,2711,2025-11-15 11:41:28,2146,14,0.311,2025-11-25 11:41:28
1287,2976,1615,2025-03-08 09:27:07,1471,14,0.193,2025-03-18 09:27:07
1288,2977,1821,2025-04-13 15:18:00,3478,7,0.25,2025-04-21 15:18:00
1289,2979,2612,2024-11-21 21:43:08,2782,30,0.342,2024-12-05 21:43:08
1290,2985,3565,2024-02-25 08:59:15,3876,90,0.24,2024-03-25 08:59:15
1291,2988,513,2024-12-07 03:04:20,2576,21,0.3,2024-12-19 03:04:20
1292,2992,534,2024-04-30 19:54:33,1514,180,0.248,2024-06-21 19:54:33
1293,2993,4594,2024-08-09 20:17:16,1652,21,0.281,2024-08-21 20:17:16
1294,2994,3341,2025-12-10 07:18:23,755,90,0.259,2026-01-08 07:18:23
1295,2996,4228,2025-05-22 19:13:06,2901,14,0.249,2025-06-01 19:13:06
1296,2997,1313,2024-01-31 04:18:58,4976,30,0.179,2024-02-14 04:18:58
1297,2998,52,2025-08-21 15:28:53,890,21,0.212,2025-09-02 15:28:53
1298,3001,1317,2025-05-09 09:37:24,1982,7,0.204,2025-05-17 09:37:24
1299,3002,320,2025-04-28 23:39:01,2088,90,0.252,2025-05-27 23:39:01
1300,3003,1999,2025-05-28 01:21:27,1381,60,0.309,2025-06-19 01:21:27
1301,3004,4682,2025-03-08 05:43:49,2491,30,0.165,2025-03-22 05:43:49
1302,3009,1085,2024-11-21 16:34:19,4521,30,0.323,2024-12-05 16:34:19
1303,3012,1978,2025-01-17 00:59:31,2906,30,0.344,2025-01-31 00:59:31
1304,3015,3796,2024-11-21 15:31:42,3496,60,0.286,2024-12-13 15:31:42
1305,3016,1958,2024-05-21 19:57:53,3174,21,0.174,2024-06-02 19:57:53
1306,3018,2501,2025-07-10 08:48:28,1710,120,0.272,2025-08-16 08:48:28
1307,3020,2724,2024-02-14 06:04:37,3366,60,0.235,2024-03-07 06:04:37
1308,3021,2445,2025-10-15 09:26:05,4030,60,0.184,2025-11-06 09:26:05
1309,3025,381,2025-12-13 07:14:52,2758,90,0.223,2026-01-11 07:14:52
1310,3031,4160,2024-05-04 20:20:25,705,60,0.261,2024-05-26 20:20:25
1311,3034,2578,2024-08-05 13:33:03,4699,14,0.189,2024-08-15 13:33:03
1312,3035,3951,2024-04-07 17:28:52,3425,30,0.162,2024-04-21 17:28:52
1313,3037,1118,2025-03-03 17:29:18,1651,21,0.18,2025-03-15 17:29:18
1314,3038,263,2024-04-02 15:25:53,2970,21,0.275,2024-04-14 15:25:53
1315,3039,502,2024-04-07 01:34:14,1674,7,0.173,2024-04-15 01:34:14
1316,3041,4738,2024-02-20 03:41:52,4956,120,0.249,2024-03-28 03:41:52
1317,3042,2187,2024-09-05 02:27:18,4516,90,0.275,2024-10-04 02:27:18
1318,3044,2531,2024-11-26 12:08:59,4108,30,0.31,2024-12-10 12:08:59
1319,3048,2856,2024-02-26 16:28:48,1286,7,0.204,2024-03-05 16:28:48
1320,3050,1997,2024-05-26 01:43:34,4000,14,0.251,2024-06-05 01:43:34
1321,3056,2096,2025-09-15 06:03:33,804,30,0.224,2025-09-29 06:03:33
1322,3057,1749,2025-08-22 14:57:55,3023,30,0.268,2025-09-05 14:57:55
1323,3058,3201,2025-12-03 21:11:25,4108,120,0.193,2026-01-09 21:11:25
1324,3059,3503,2024-05-25 04:27:59,4620,90,0.219,2024-06-23 04:27:59
1325,3060,2277,2025-09-21 04:22:52,3389,21,0.189,2025-10-03 04:22:52
1326,3062,4069,2025-08-14 03:14:36,3426,180,0.149,2025-10-05 03:14:36
1327,3063,3846,2024-11-21 10:55:17,3127,14,0.257,2024-12-01 10:55:17
1328,3064,3052,2025-04-20 23:41:33,1416,21,0.289,2025-05-02 23:41:33
1329,3065,1989,2024-11-12 19:23:51,982,90,0.198,2024-12-11 19:23:51
1330,3066,2193,2025-10-30 02:24:08,2811,14,0.237,2025-11-09 02:24:08
1331,3067,1409,2025-07-03 10:58:38,3958,30,0.322,2025-07-17 10:58:38
1332,3068,1455,2025-10-12 08:13:51,1091,90,0.168,2025-11-10 08:13:51
1333,3072,4967,2025-09-28 16:23:22,2279,60,0.297,2025-10-20 16:23:22
1334,3074,1704,2025-02-11 11:05:08,2934,7,0.243,2025-02-19 11:05:08
1335,3075,4758,2025-04-09 17:51:09,4567,180,0.255,2025-05-31 17:51:09
1336,3076,125,2025-01-14 02:47:00,2515,90,0.231,2025-02-12 02:47:00
1337,3077,1217,2025-12-01 05:19:28,4541,180,0.197,2026-01-22 05:19:28
1338,3078,95,2025-06-01 20:40:02,2550,21,0.246,2025-06-13 20:40:02
1339,3079,2532,2024-03-03 04:36:43,3478,30,0.166,2024-03-17 04:36:43
1340,3080,3148,2024-10-12 08:35:09,2171,14,0.138,2024-10-22 08:35:09
1341,3084,234,2025-10-21 15:01:38,1531,7,0.249,2025-10-29 15:01:38
1342,3087,4252,2025-09-13 19:38:16,4065,120,0.164,2025-10-20 19:38:16
1343,3090,3624,2024-03-02 04:17:19,3558,7,0.26,2024-03-10 04:17:19
1344,3091,4886,2025-04-08 18:25:56,2383,180,0.248,2025-05-30 18:25:56
1345,3092,4622,2025-02-07 01:40:54,568,14,0.299,2025-02-17 01:40:54
1346,3095,1642,2025-07-16 05:47:32,1305,14,0.274,2025-07-26 05:47:32
1347,3096,4465,2024-05-26 14:13:07,2342,7,0.247,2024-06-03 14:13:07
1348,3097,2462,2025-05-21 12:37:20,1867,120,0.27,2025-06-27 12:37:20
1349,3099,3765,2024-12-12 13:38:42,534,180,0.234,2025-02-02 13:38:42
1350,3103,1747,2024-08-18 02:17:43,822,7,0.224,2024-08-26 02:17:43
1351,3104,1157,2024-09-06 13:14:50,1675,21,0.212,2024-09-18 13:14:50
1352,3108,4409,2025-03-15 12:12:59,3928,21,0.29,2025-03-27 12:12:59
1353,3112,68,2025-03-04 21:38:34,3161,60,0.201,2025-03-26 21:38:34
1354,3114,1064,2024-10-19 04:03:07,1269,14,0.207,2024-10-29 04:03:07
1355,3117,237,2024-09-13 11:35:17,600,60,0.226,2024-10-05 11:35:17
1356,3120,4510,2025-06-18 14:20:55,959,180,0.244,2025-08-09 14:20:55
1357,3121,2964,2024-10-04 22:26:36,3718,180,0.202,2024-11-25 22:26:36
1358,3122,4456,2025-08-31 03:13:01,3149,90,0.224,2025-09-29 03:13:01
1359,3123,3092,2025-03-29 07:59:51,3967,90,0.223,2025-04-27 07:59:51
1360,3132,3055,2025-11-01 15:40:14,1243,60,0.231,2025-11-23 15:40:14
1361,3133,3664,2024-11-03 06:59:30,2362,30,0.22,2024-11-17 06:59:30
1362,3134,1400,2025-03-31 10:16:45,1415,7,0.223,2025-04-08 10:16:45
1363,3135,4008,2025-03-13 06:22:33,1611,180,0.152,2025-05-04 06:22:33
1364,3137,2489,2024-08-25 19:08:49,3589,14,0.274,2024-09-04 19:08:49
1365,3138,1455,2025-10-05 10:02:08,802,21,0.196,2025-10-17 10:02:08
1366,3139,1708,2025-11-02 22:52:01,3403,21,0.227,2025-11-14 22:52:01
1367,3140,2244,2024-05-19 06:44:56,2983,90,0.203,2024-06-17 06:44:56
1368,3144,3059,2025-06-11 03:19:01,3040,7,0.291,2025-06-19 03:19:01
1369,3147,5,2024-10-17 03:07:04,3903,30,0.243,2024-10-31 03:07:04
1370,3148,3087,2024-06-09 07:04:04,904,14,0.291,2024-06-19 07:04:04
1371,3150,714,2024-11-30 11:39:13,654,90,0.276,2024-12-29 11:39:13
1372,3151,4867,2025-04-09 06:48:05,3593,14,0.217,2025-04-19 06:48:05
1373,3152,3613,2025-05-27 13:51:51,3255,30,0.25,2025-06-10 13:51:51
1374,3153,1575,2025-07-08 07:27:44,2356,180,0.264,2025-08-29 07:27:44
1375,3155,4624,2025-12-14 07:11:14,4579,21,0.183,2025-12-26 07:11:14
1376,3157,3466,2024-04-07 22:26:40,2619,120,0.315,2024-05-14 22:26:40
1377,3159,170,2024-04-22 18:55:50,4599,120,0.306,2024-05-29 18:55:50
1378,3163,3827,2025-11-28 04:12:01,3165,120,0.307,2026-01-04 04:12:01
1379,3164,4523,2025-10-28 10:12:18,4205,120,0.242,2025-12-04 10:12:18
1380,3166,3142,2024-05-31 07:38:56,666,21,0.226,2024-06-12 07:38:56
1381,3167,4418,2025-04-02 01:21:41,2895,7,0.188,2025-04-10 01:21:41
1382,3168,2080,2024-02-13 05:10:51,3476,30,0.312,2024-02-27 05:10:51
1383,3169,914,2024-09-18 23:07:30,2423,30,0.25,2024-10-02 23:07:30
1384,3172,3795,2024-03-08 04:05:22,4478,60,0.351,2024-03-30 04:05:22
1385,3174,4463,2024-08-16 09:31:27,1524,60,0.194,2024-09-07 09:31:27
1386,3175,4287,2024-12-23 11:59:57,3173,7,0.143,2024-12-31 11:59:57
1387,3180,2850,2024-08-14 06:55:53,869,180,0.191,2024-10-05 06:55:53
1388,3182,2882,2024-09-05 17:38:51,2771,60,0.26,2024-09-27 17:38:51
1389,3186,3451,2025-01-09 01:37:28,1924,30,0.188,2025-01-23 01:37:28
1390,3188,4339,2025-04-26 23:24:05,2275,180,0.181,2025-06-17 23:24:05
1391,3189,4917,2025-08-22 09:59:27,2227,90,0.31,2025-09-20 09:59:27
1392,3191,2585,2025-05-22 17:01:43,2359,180,0.236,2025-07-13 17:01:43
1393,3192,3101,2024-11-25 14:51:32,3771,60,0.272,2024-12-17 14:51:32
1394,3197,1298,2025-03-24 22:30:23,568,14,0.172,2025-04-03 22:30:23
1395,3198,3100,2025-08-04 20:38:55,3484,60,0.207,2025-08-26 20:38:55
1396,3201,609,2024-04-14 20:49:51,1133,7,0.269,2024-04-22 20:49:51
1397,3210,3607,2024-03-20 20:34:14,576,7,0.262,2024-03-28 20:34:14
1398,3212,4381,2024-10-14 22:52:40,4664,90,0.351,2024-11-12 22:52:40
1399,3214,1473,2025-11-27 13:56:58,2657,90,0.207,2025-12-26 13:56:58
1400,3215,3550,2025-07-04 15:44:05,1720,7,0.257,2025-07-12 15:44:05
1401,3219,2938,2025-06-22 12:17:47,4582,180,0.268,2025-08-13 12:17:47
1402,3220,78,2025-04-27 18:27:08,687,60,0.267,2025-05-19 18:27:08
1403,3221,3235,2025-09-21 15:43:05,4551,14,0.253,2025-10-01 15:43:05
1404,3223,1446,2025-05-31 13:03:08,1210,14,0.25,2025-06-10 13:03:08
1405,3225,1985,2025-12-04 05:17:29,2495,30,0.291,2025-12-18 05:17:29
1406,3227,361,2024-06-30 09:14:52,2465,14,0.227,2024-07-10 09:14:52
1407,3228,3059,2024-08-07 07:46:30,3378,30,0.302,2024-08-21 07:46:30
1408,3229,2241,2024-10-07 20:28:50,4525,7,0.21,2024-10-15 20:28:50
1409,3230,4279,2025-01-02 04:09:44,1833,90,0.169,2025-01-31 04:09:44
1410,3231,4954,2024-10-02 00:09:36,4435,120,0.331,2024-11-08 00:09:36
1411,3234,2176,2025-03-22 19:21:36,3722,60,0.237,2025-04-13 19:21:36
1412,3236,1852,2025-08-04 17:55:47,2076,180,0.184,2025-09-25 17:55:47
