channel,product_type,requested_amount,requested_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,apply_hour,apply_dayofweek,y_dpd30_ever
app,installment,2834,180,1,18,0.55,0,62,28,24,F,2,high,single,10,state,2996.0,34,404,1,3,1,634.0,0,0.2,1,0,3,2,0,0.0,0,0.0,49.333333333333336,55.0,2.3333333333333335,4.0,1.0,0.3333333333333333,12,2,0
app,installment,4075,180,6,19,0.34,0,21,28,54,M,2,high,married,0,state,5024.0,11,378,5,2,1,530.0,1,0.18,6,2,2,1,0,0.0,0,0.0,33.5,58.0,2.0,3.0,1.0,0.5,8,4,0
partner,short_term,3289,30,6,14,0.23,0,40,23,24,M,4,college,married,3,private,4608.0,2,165,2,2,1,671.0,0,0.43,10,0,2,1,0,0.0,1,0.5,25.5,51.0,2.0,3.0,1.0,1.0,20,3,0
app,short_term,2614,30,2,18,0.23,0,39,13,35,F,3,college,married,9,unemployed,3955.0,21,104,1,1,0,616.0,0,0.37,4,0,1,1,0,0.0,0,0.0,50.0,50.0,2.0,2.0,1.0,1.0,4,1,0
app,installment,3450,60,4,3,0.28,0,48,45,26,M,3,high,married,2,private,5084.0,27,202,5,3,1,560.0,0,0.09,2,2,3,2,0,0.0,0,0.0,47.0,68.0,1.6666666666666667,2.0,1.0,0.3333333333333333,4,1,0
app,installment,2817,90,6,22,0.3,0,73,36,29,F,4,college,married,5,self_employed,2759.0,39,104,3,1,0,686.0,0,0.41,5,0,1,1,0,0.0,0,0.0,51.0,51.0,1.0,1.0,0.0,0.0,12,1,0
app,short_term,4251,30,10,20,0.38,0,68,43,38,M,3,high,divorced,2,private,4973.0,117,457,1,2,0,607.0,0,0.49,1,1,2,2,0,0.0,0,0.0,14.0,21.0,1.5,2.0,1.0,1.0,1,2,0
app,short_term,3854,21,5,22,0.43,0,59,13,24,M,5,middle,married,3,self_employed,2059.0,119,427,3,3,0,655.0,0,0.4,2,1,3,1,0,0.0,0,0.0,38.666666666666664,50.0,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,8,0,0
partner,short_term,869,7,7,34,0.26,0,57,0,32,M,3,high,single,7,state,3816.0,115,158,1,2,1,469.0,0,0.27,1,0,2,2,0,0.0,0,0.0,43.0,46.0,1.0,1.0,1.0,0.0,23,6,0
app,short_term,3898,7,4,21,0.16,0,44,42,28,M,3,high,single,8,private,4978.0,116,442,3,1,0,615.0,0,0.36,3,1,1,1,0,0.0,0,0.0,27.0,27.0,1.0,1.0,1.0,0.0,8,1,0
web,short_term,3344,21,5,0,0.08,0,31,32,47,M,2,graduate,single,0,private,2988.0,50,490,3,3,1,684.0,0,0.08,2,0,3,3,0,0.0,0,0.0,54.0,73.0,1.6666666666666667,2.0,1.0,1.0,15,4,0
web,installment,4954,90,5,8,0.17,0,61,37,25,M,3,high,single,2,self_employed,3298.0,63,122,1,2,1,635.0,0,0.65,8,0,2,2,0,0.0,1,0.5,50.5,71.0,1.0,1.0,0.5,1.0,8,1,0
app,short_term,3281,14,4,13,0.33,0,36,6,55,M,4,graduate,single,8,private,3071.0,77,219,3,2,1,503.0,0,0.55,9,0,2,2,0,0.0,0,0.0,18.5,34.0,2.5,3.0,1.0,1.0,20,6,0
app,installment,2819,180,3,10,0.2,0,97,50,43,M,3,middle,single,5,self_employed,8792.0,1,296,5,2,0,629.0,0,0.27,6,2,2,2,0,0.0,0,0.0,57.5,77.0,2.0,3.0,1.0,1.0,23,6,0
app,installment,810,60,0,1,0.15,0,51,36,34,M,4,graduate,single,1,private,6963.0,39,208,5,1,0,593.0,1,0.67,9,2,1,1,0,0.0,0,0.0,100.0,100.0,4.0,4.0,1.0,1.0,4,6,0
app,short_term,1019,30,3,10,0.23,0,52,26,46,M,1,college,married,9,self_employed,3953.0,94,424,3,1,1,690.0,0,0.2,2,0,1,1,0,0.0,0,0.0,46.0,46.0,3.0,3.0,1.0,1.0,10,0,0
partner,short_term,2683,14,1,15,0.03,1,39,27,26,M,4,middle,married,5,private,4655.0,98,127,5,2,1,590.0,0,0.35,0,2,2,2,0,0.0,0,0.0,36.0,53.0,1.5,2.0,1.0,1.0,13,1,0
web,short_term,2353,21,12,4,0.05,0,46,21,41,M,3,college,single,8,private,2861.0,100,279,1,1,0,676.0,0,0.5,9,0,1,1,0,0.0,0,0.0,35.0,35.0,1.0,1.0,1.0,0.0,8,3,0
app,installment,1006,60,6,8,0.17,0,61,41,53,M,3,college,single,1,unemployed,1745.0,119,317,3,3,0,628.0,0,0.08,4,1,3,3,0,0.0,0,0.0,27.333333333333332,53.0,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,5,1,0
app,short_term,3099,30,7,22,0.06,0,59,13,25,F,3,high,married,3,private,3791.0,29,425,2,3,1,625.0,1,0.14,5,2,3,3,0,0.0,0,0.0,52.666666666666664,72.0,1.3333333333333333,2.0,0.3333333333333333,1.0,4,0,0
web,short_term,2909,7,4,21,0.3,0,54,34,34,F,4,graduate,married,0,private,7147.0,111,422,5,3,0,598.0,1,0.23,3,0,3,2,0,0.0,0,0.0,64.33333333333333,100.0,1.6666666666666667,2.0,0.6666666666666666,1.0,11,0,0
app,short_term,1725,14,11,21,0.24,0,94,29,23,M,3,college,married,7,private,5013.0,81,162,4,3,0,671.0,0,0.49,2,1,3,1,0,0.0,0,0.0,21.333333333333332,30.0,2.6666666666666665,4.0,1.0,1.0,19,5,0
web,installment,1056,180,0,9,0.36,0,64,34,52,F,5,college,single,8,private,4022.0,94,106,2,2,1,659.0,0,0.08,3,0,2,2,0,0.0,0,0.0,27.0,43.0,3.0,5.0,1.0,1.0,23,0,0
app,installment,4264,180,2,4,0.04,0,64,29,34,M,4,middle,married,0,private,3189.0,45,491,1,2,0,550.0,0,0.15,4,2,2,2,0,0.0,1,0.5,52.0,70.0,2.0,3.0,1.0,1.0,0,4,0
app,short_term,4705,14,4,16,0.22,0,44,15,21,M,2,graduate,married,7,private,3773.0,38,488,3,3,1,633.0,0,0.29,0,2,3,2,0,0.0,0,0.0,23.0,35.0,2.3333333333333335,3.0,1.0,1.0,14,1,0
app,short_term,4635,30,3,32,0.17,0,39,8,24,M,2,middle,married,2,private,2202.0,80,177,2,3,0,606.0,1,0.29,8,1,3,3,0,0.0,0,0.0,18.0,37.0,2.3333333333333335,3.0,1.0,0.6666666666666666,14,3,0
web,installment,3898,120,2,15,0.25,0,60,18,43,M,4,middle,married,3,private,5100.0,60,483,3,2,0,659.0,0,0.35,7,1,2,2,0,0.0,0,0.0,56.0,74.0,1.5,2.0,1.0,0.5,21,3,0
app,installment,2910,120,8,21,0.18,0,44,42,24,M,5,college,married,6,state,6825.0,95,493,2,3,1,657.0,0,0.12,0,1,3,3,0,0.0,1,0.3333333333333333,39.333333333333336,54.0,2.3333333333333335,4.0,0.6666666666666666,1.0,19,0,0
app,installment,640,180,7,24,0.08,0,40,41,39,M,2,college,single,10,state,4390.0,7,450,2,2,0,628.0,0,0.28,2,1,2,2,0,0.0,0,0.0,32.5,54.0,1.5,2.0,0.5,1.0,6,6,0
app,short_term,509,21,5,24,0.13,0,80,35,49,M,4,middle,single,1,state,4270.0,49,368,3,1,1,699.0,2,0.58,9,0,1,1,0,0.0,0,0.0,30.0,30.0,1.0,1.0,0.0,1.0,9,1,0
app,short_term,1256,14,8,10,0.03,0,51,18,53,F,1,high,single,0,self_employed,4962.0,91,108,5,3,1,734.0,0,0.15,3,4,3,2,0,0.0,0,0.0,35.0,68.0,1.0,1.0,1.0,0.3333333333333333,8,4,0
web,short_term,1401,7,4,32,0.14,0,68,39,26,M,4,middle,married,2,private,3461.0,76,224,3,3,0,742.0,0,0.24,5,0,3,3,0,0.0,0,0.0,58.333333333333336,74.0,1.6666666666666667,2.0,0.6666666666666666,1.0,22,1,0
web,installment,4400,60,0,13,0.56,0,59,45,28,F,3,middle,single,2,private,2840.0,105,220,4,1,0,495.0,0,0.17,1,2,1,1,0,0.0,0,0.0,52.0,52.0,2.0,2.0,1.0,1.0,2,0,0
app,short_term,3431,14,5,16,0.13,0,95,20,22,M,2,college,married,9,private,5062.0,30,220,3,1,1,583.0,0,0.22,0,2,1,1,0,0.0,0,0.0,20.0,20.0,1.0,1.0,1.0,0.0,3,0,0
app,installment,3151,60,3,28,0.16,0,72,16,34,M,2,college,married,7,self_employed,3611.0,114,193,3,2,0,593.0,0,0.07,5,0,2,2,0,0.0,0,0.0,51.5,56.0,1.5,2.0,1.0,0.5,10,5,0
app,short_term,3426,7,3,24,0.05,0,91,32,32,F,1,college,married,4,private,6216.0,67,351,2,1,1,512.0,2,0.25,8,0,1,1,1,1.0,0,0.0,60.0,60.0,3.0,3.0,1.0,1.0,21,3,1
web,short_term,4845,30,2,12,0.34,1,57,53,50,F,4,high,single,5,private,4735.0,95,402,1,3,1,594.0,0,0.26,1,3,3,2,0,0.0,0,0.0,39.333333333333336,60.0,2.3333333333333335,5.0,0.6666666666666666,1.0,18,0,1
web,short_term,2719,30,5,30,0.22,0,23,15,25,F,3,graduate,single,0,self_employed,3180.0,115,183,3,3,0,623.0,0,0.29,9,3,3,3,0,0.0,0,0.0,36.666666666666664,80.0,2.0,3.0,1.0,0.3333333333333333,14,1,0
app,installment,2119,180,7,22,0.41,0,66,63,32,M,2,college,divorced,3,private,5740.0,27,111,4,2,0,604.0,0,0.3,3,0,2,2,0,0.0,0,0.0,43.5,51.0,3.5,4.0,0.5,1.0,23,5,0
web,installment,968,90,4,23,0.24,0,61,26,50,M,3,graduate,married,3,private,4256.0,70,87,2,1,1,524.0,0,0.2,10,0,1,1,0,0.0,0,0.0,23.0,23.0,1.0,1.0,1.0,1.0,11,2,0
app,short_term,3510,30,2,29,0.04,0,63,19,47,F,3,graduate,single,2,private,4952.0,113,246,2,1,0,486.0,0,0.45,7,0,1,1,0,0.0,0,0.0,14.0,14.0,2.0,2.0,1.0,1.0,18,1,0
app,short_term,4570,21,12,6,0.34,1,67,14,35,F,2,college,married,7,self_employed,3286.0,75,94,5,3,0,596.0,0,0.02,7,0,3,3,0,0.0,0,0.0,35.666666666666664,42.0,2.3333333333333335,3.0,1.0,1.0,2,3,0
app,short_term,1159,7,0,29,0.54,0,81,18,53,M,1,high,single,9,private,2292.0,71,392,1,1,0,704.0,0,0.6,3,0,1,1,0,0.0,0,0.0,58.0,58.0,4.0,4.0,1.0,1.0,18,5,0
partner,short_term,2437,14,0,19,0.39,0,109,20,32,M,3,graduate,single,9,private,3288.0,36,124,3,3,1,612.0,0,0.23,3,0,3,3,0,0.0,0,0.0,44.333333333333336,68.0,1.0,1.0,1.0,0.6666666666666666,8,2,0
web,short_term,1552,14,10,18,0.18,0,46,28,43,M,4,college,single,2,self_employed,4853.0,88,328,2,2,1,631.0,2,0.61,2,0,2,2,0,0.0,0,0.0,49.0,61.0,1.5,2.0,1.0,1.0,20,4,0
app,short_term,2746,7,3,13,0.14,0,39,33,26,M,4,middle,married,2,private,3461.0,76,224,3,3,0,742.0,0,0.24,5,0,3,3,0,0.0,0,0.0,58.333333333333336,74.0,1.6666666666666667,2.0,0.6666666666666666,1.0,7,4,0
partner,short_term,884,14,4,7,0.23,0,39,27,44,F,3,college,single,2,private,2788.0,1,104,1,3,0,702.0,0,0.21,1,0,3,3,0,0.0,0,0.0,44.0,60.0,2.6666666666666665,5.0,1.0,1.0,18,2,0
web,installment,4981,90,5,20,0.28,0,56,32,49,M,1,high,single,9,self_employed,4287.0,104,102,5,3,1,673.0,0,0.33,8,0,3,3,0,0.0,0,0.0,37.333333333333336,39.0,1.6666666666666667,3.0,1.0,0.6666666666666666,11,2,0
app,installment,1583,60,3,43,0.41,0,68,33,19,F,2,high,married,2,self_employed,5285.0,62,355,4,1,0,611.0,0,0.28,5,0,1,1,0,0.0,0,0.0,49.0,49.0,1.0,1.0,1.0,0.0,1,6,0
app,installment,4425,60,2,16,0.01,0,56,21,50,F,1,college,married,1,private,2641.0,75,405,4,1,1,555.0,3,0.18,0,1,1,1,0,0.0,0,0.0,21.0,21.0,1.0,1.0,1.0,1.0,16,1,0
app,short_term,2334,14,2,12,0.62,0,72,26,23,F,1,high,married,2,private,1960.0,49,484,2,1,1,592.0,2,0.13,2,1,1,1,0,0.0,0,0.0,38.0,38.0,2.0,2.0,1.0,1.0,7,1,0
app,installment,2933,120,3,22,0.53,0,43,47,46,M,1,graduate,single,3,state,5457.0,48,91,3,3,0,664.0,1,0.42,7,0,3,3,0,0.0,0,0.0,51.333333333333336,71.0,1.6666666666666667,2.0,0.6666666666666666,0.0,6,0,0
web,short_term,2829,7,6,32,0.21,0,96,9,53,F,4,high,single,8,private,4875.0,58,480,3,3,1,577.0,2,0.18,10,2,3,3,0,0.0,0,0.0,30.666666666666668,47.0,1.3333333333333333,2.0,1.0,0.6666666666666666,15,3,0
app,installment,2515,180,7,14,0.22,0,36,64,28,M,4,middle,divorced,6,unemployed,3820.0,44,466,2,1,0,676.0,0,0.04,5,1,1,1,0,0.0,0,0.0,33.0,33.0,5.0,5.0,1.0,1.0,22,3,0
app,short_term,1923,30,3,17,0.21,0,65,42,40,F,3,college,single,9,state,4583.0,101,94,2,1,1,620.0,0,0.31,2,2,1,1,0,0.0,0,0.0,78.0,78.0,1.0,1.0,1.0,0.0,16,0,0
app,installment,852,120,5,19,0.22,0,15,8,33,M,3,middle,single,10,state,4236.0,59,97,2,3,0,589.0,0,0.3,3,0,3,2,0,0.0,0,0.0,21.333333333333332,25.0,1.0,1.0,0.6666666666666666,0.3333333333333333,10,1,0
web,installment,1906,120,5,21,0.38,1,32,25,32,F,3,middle,single,10,state,4855.0,54,93,5,1,0,620.0,0,0.21,8,0,1,1,0,0.0,0,0.0,41.0,41.0,4.0,4.0,1.0,0.0,2,1,0
web,installment,4270,90,1,14,0.45,0,58,24,49,F,5,graduate,single,10,private,7116.0,10,420,3,3,0,643.0,0,0.14,2,2,3,2,0,0.0,0,0.0,48.333333333333336,75.0,2.6666666666666665,3.0,0.6666666666666666,0.3333333333333333,11,3,0
app,installment,4292,180,5,28,0.5,0,48,24,35,M,4,high,single,5,private,2842.0,107,244,2,2,1,615.0,0,0.29,3,0,2,2,0,0.0,0,0.0,42.5,45.0,1.0,1.0,1.0,1.0,17,3,0
web,short_term,2676,7,0,16,0.27,0,67,18,50,F,3,graduate,single,5,private,4972.0,77,279,5,1,0,626.0,0,0.18,7,1,1,1,0,0.0,0,0.0,11.0,11.0,1.0,1.0,1.0,0.0,22,1,0
app,installment,3348,90,5,20,0.13,1,37,14,37,M,3,high,single,7,self_employed,6087.0,69,364,2,1,0,433.0,2,0.65,2,0,1,1,0,0.0,0,0.0,54.0,54.0,1.0,1.0,1.0,1.0,17,3,0
app,short_term,4060,7,7,39,0.29,0,22,23,29,F,5,high,single,2,self_employed,3454.0,26,273,4,1,0,537.0,0,0.32,5,4,1,1,0,0.0,0,0.0,37.0,37.0,1.0,1.0,1.0,0.0,0,3,1
app,short_term,2223,7,6,47,0.25,0,38,34,51,F,2,middle,single,4,state,4405.0,60,405,2,2,0,597.0,0,0.89,4,0,2,2,0,0.0,0,0.0,24.5,49.0,3.0,5.0,1.0,0.0,22,1,0
app,installment,1675,90,5,8,0.28,0,78,26,26,M,2,college,single,8,private,2807.0,13,103,5,3,0,703.0,0,0.31,7,3,3,3,0,0.0,0,0.0,35.666666666666664,46.0,2.3333333333333335,3.0,1.0,0.6666666666666666,17,4,0
app,installment,4616,60,2,27,0.29,0,128,19,39,M,3,high,married,0,state,3039.0,87,396,4,1,0,485.0,0,0.74,8,5,1,1,0,0.0,0,0.0,64.0,64.0,1.0,1.0,1.0,1.0,10,6,1
app,short_term,575,7,7,26,0.24,0,59,0,51,M,1,college,single,0,private,2956.0,110,331,2,3,0,630.0,1,0.12,4,2,3,3,0,0.0,0,0.0,34.666666666666664,56.0,2.0,4.0,1.0,1.0,9,3,0
app,short_term,2540,30,0,27,0.22,0,70,25,49,F,4,high,married,9,private,3658.0,16,262,4,1,1,767.0,0,0.41,1,2,1,1,0,0.0,0,0.0,12.0,12.0,3.0,3.0,1.0,0.0,7,6,0
app,installment,3442,180,4,24,0.12,0,54,68,48,M,2,college,married,6,private,3603.0,100,56,2,3,1,671.0,0,0.21,1,2,3,2,0,0.0,0,0.0,21.666666666666668,29.0,1.6666666666666667,2.0,1.0,0.3333333333333333,21,6,0
app,short_term,3818,7,4,43,0.45,0,47,13,51,M,1,college,single,1,state,4170.0,38,96,1,1,1,728.0,0,0.84,8,0,1,1,0,0.0,0,0.0,53.0,53.0,1.0,1.0,1.0,1.0,12,6,0
web,installment,4920,90,2,31,0.28,0,77,55,36,F,3,high,single,3,private,1748.0,88,497,2,3,1,768.0,1,0.45,6,2,3,2,1,0.3333333333333333,0,0.0,37.0,51.0,2.0,4.0,1.0,0.6666666666666666,19,5,0
app,short_term,1557,21,8,9,0.24,0,18,44,22,F,3,high,divorced,6,private,3286.0,17,484,5,3,0,600.0,0,0.38,5,0,3,3,0,0.0,0,0.0,56.0,66.0,1.6666666666666667,2.0,1.0,1.0,19,0,0
app,short_term,599,14,2,20,0.08,0,40,17,24,M,3,middle,married,10,self_employed,3338.0,55,211,2,3,0,497.0,0,0.36,8,0,3,3,0,0.0,0,0.0,36.333333333333336,67.0,2.0,3.0,1.0,0.6666666666666666,22,1,0
app,installment,1020,90,0,21,0.55,0,79,19,18,F,4,high,married,9,private,3007.0,66,485,1,1,0,606.0,0,0.35,10,0,1,1,0,0.0,0,0.0,57.0,57.0,1.0,1.0,0.0,1.0,2,6,0
web,short_term,1083,21,4,26,0.27,0,71,17,43,F,2,college,single,1,private,5340.0,74,287,4,3,0,511.0,0,0.26,9,0,3,1,0,0.0,0,0.0,27.666666666666668,36.0,2.3333333333333335,4.0,0.6666666666666666,1.0,0,5,0
web,installment,1905,90,0,20,0.51,0,53,39,23,F,2,middle,married,8,state,9509.0,44,173,1,3,1,528.0,2,0.53,8,2,3,3,0,0.0,0,0.0,38.666666666666664,46.0,2.0,4.0,0.6666666666666666,0.6666666666666666,21,5,0
app,installment,2901,60,3,21,0.24,0,95,44,26,M,3,college,single,8,self_employed,2021.0,62,474,3,3,1,708.0,0,0.35,5,2,3,3,0,0.0,1,0.6666666666666666,59.666666666666664,72.0,2.0,3.0,1.0,1.0,14,1,0
app,short_term,1351,30,10,16,0.12,0,56,63,41,M,4,college,single,0,state,5829.0,33,76,2,3,1,576.0,0,0.6,10,3,3,3,0,0.0,0,0.0,36.333333333333336,65.0,3.3333333333333335,4.0,1.0,1.0,14,4,0
app,short_term,3968,30,1,25,0.3,0,46,37,43,F,2,graduate,married,7,unemployed,5588.0,78,207,1,1,1,639.0,1,0.09,6,0,1,1,0,0.0,0,0.0,50.0,50.0,1.0,1.0,1.0,1.0,17,0,0
app,short_term,4783,7,10,9,0.54,0,44,30,33,F,2,middle,single,6,state,6269.0,55,140,5,1,0,674.0,0,0.05,5,4,1,1,0,0.0,0,0.0,55.0,55.0,1.0,1.0,1.0,0.0,13,1,0
app,short_term,966,21,10,26,0.16,0,58,12,37,F,2,high,married,3,unemployed,5010.0,72,289,5,2,0,564.0,0,0.31,4,2,2,2,0,0.0,0,0.0,36.0,41.0,2.5,3.0,1.0,1.0,0,5,0
app,installment,2182,90,1,21,0.52,0,53,40,24,M,2,middle,single,6,state,2691.0,33,82,4,3,1,630.0,0,0.16,1,2,3,2,0,0.0,0,0.0,34.666666666666664,47.0,1.3333333333333333,2.0,1.0,1.0,18,0,0
partner,installment,4610,180,3,27,0.07,0,73,43,38,M,2,high,single,9,self_employed,2475.0,113,216,3,3,1,671.0,1,0.67,4,0,3,3,0,0.0,0,0.0,61.0,82.0,1.6666666666666667,3.0,1.0,1.0,4,0,0
app,installment,3374,180,5,31,0.59,0,62,38,24,M,3,middle,married,5,state,6938.0,12,471,2,2,0,654.0,0,0.57,10,1,2,1,0,0.0,0,0.0,12.5,25.0,2.5,4.0,1.0,1.0,4,6,0
partner,installment,4044,120,2,34,0.05,0,33,55,48,F,3,high,married,7,unemployed,3072.0,75,88,5,3,1,547.0,0,0.43,7,0,3,3,0,0.0,0,0.0,39.666666666666664,63.0,2.0,3.0,1.0,0.6666666666666666,8,2,0
web,installment,2976,60,3,37,0.26,0,57,47,30,F,3,high,single,1,self_employed,5059.0,98,348,5,2,0,686.0,0,0.39,0,1,2,2,0,0.0,0,0.0,52.5,78.0,3.0,4.0,1.0,0.5,18,0,0
app,installment,4519,90,0,26,0.35,0,33,52,49,F,2,high,single,7,self_employed,4801.0,59,416,4,3,1,570.0,0,0.12,9,4,3,3,0,0.0,0,0.0,60.333333333333336,98.0,1.6666666666666667,2.0,1.0,1.0,9,2,0
app,short_term,2144,21,6,42,0.2,0,87,27,52,M,4,high,divorced,4,private,6799.0,75,132,4,2,0,658.0,0,0.42,10,0,2,2,0,0.0,0,0.0,36.5,52.0,2.0,3.0,0.5,0.5,13,6,0
app,short_term,2135,14,3,13,0.14,0,54,37,32,F,4,graduate,single,8,state,3965.0,10,358,2,1,0,625.0,0,0.77,10,1,1,1,0,0.0,0,0.0,45.0,45.0,2.0,2.0,1.0,1.0,13,1,0
app,installment,757,60,3,29,0.28,0,70,29,49,F,5,graduate,single,10,private,7116.0,10,420,3,3,0,643.0,0,0.14,2,2,3,2,0,0.0,0,0.0,48.333333333333336,75.0,2.6666666666666665,3.0,0.6666666666666666,0.3333333333333333,18,2,0
app,short_term,2106,30,6,19,0.16,1,68,2,32,F,2,high,single,3,private,7014.0,1,493,4,3,1,596.0,0,0.15,4,0,3,3,0,0.0,0,0.0,31.666666666666668,46.0,2.0,3.0,1.0,1.0,13,3,0
app,installment,3662,180,5,12,0.51,1,43,21,34,M,3,college,single,1,state,2517.0,95,144,1,1,1,519.0,0,0.53,4,1,1,1,0,0.0,0,0.0,43.0,43.0,2.0,2.0,1.0,1.0,23,0,0
partner,short_term,1630,21,5,21,0.29,0,41,0,37,M,4,high,single,1,private,2709.0,37,201,2,1,1,594.0,0,0.18,3,1,1,1,0,0.0,0,0.0,56.0,56.0,1.0,1.0,1.0,1.0,0,3,0
app,installment,2303,180,5,17,0.25,0,84,20,47,M,3,college,single,7,self_employed,3437.0,79,134,1,3,1,547.0,0,0.38,8,0,3,3,0,0.0,0,0.0,45.0,68.0,1.6666666666666667,3.0,1.0,0.6666666666666666,13,1,0
web,short_term,3887,30,1,29,0.35,0,29,1,24,F,4,middle,single,0,self_employed,4934.0,46,144,3,1,0,566.0,0,0.29,6,1,1,1,0,0.0,0,0.0,29.0,29.0,2.0,2.0,1.0,1.0,15,0,0
app,short_term,2303,7,2,3,0.29,0,50,58,53,F,4,middle,single,4,private,2169.0,102,64,1,1,0,501.0,0,0.57,7,1,1,1,0,0.0,0,0.0,49.0,49.0,1.0,1.0,1.0,0.0,2,6,0
app,installment,3298,180,8,6,0.23,0,54,28,25,F,2,middle,married,2,private,5181.0,68,395,3,1,1,652.0,0,0.38,3,0,1,1,0,0.0,0,0.0,35.0,35.0,1.0,1.0,0.0,1.0,5,5,0
app,installment,2678,90,8,19,0.12,0,46,43,44,F,1,high,married,8,self_employed,2611.0,70,261,5,1,0,666.0,3,0.19,5,2,1,1,0,0.0,0,0.0,55.0,55.0,2.0,2.0,1.0,0.0,18,2,0
app,installment,1469,60,8,0,0.08,0,61,3,18,F,4,high,married,4,private,4178.0,17,398,1,1,1,613.0,0,0.39,0,0,1,1,0,0.0,0,0.0,48.0,48.0,1.0,1.0,1.0,0.0,8,4,0
app,installment,3703,90,0,18,0.28,0,66,40,44,F,4,middle,married,1,self_employed,3941.0,103,280,2,2,1,581.0,0,0.07,2,2,2,2,0,0.0,0,0.0,25.0,43.0,1.5,2.0,1.0,0.5,2,1,0
web,installment,545,90,1,14,0.57,0,64,26,51,F,4,college,single,8,self_employed,5115.0,78,115,1,1,0,663.0,0,0.11,6,0,1,1,0,0.0,0,0.0,51.0,51.0,4.0,4.0,1.0,1.0,9,1,0
app,installment,3687,90,8,17,0.28,0,24,5,40,M,2,college,married,10,unemployed,2005.0,86,471,4,1,0,557.0,0,0.49,10,3,1,1,0,0.0,0,0.0,14.0,14.0,1.0,1.0,1.0,1.0,19,6,0
web,installment,3469,180,7,17,0.09,0,31,26,38,M,3,high,married,8,self_employed,5343.0,38,280,1,1,1,613.0,0,0.55,5,4,1,1,0,0.0,0,0.0,60.0,60.0,3.0,3.0,0.0,1.0,7,4,0
app,short_term,1624,7,2,11,0.18,0,18,25,46,M,3,college,married,6,self_employed,3849.0,102,293,1,2,1,715.0,0,0.36,0,1,2,2,0,0.0,0,0.0,19.0,28.0,1.0,1.0,1.0,1.0,6,3,0
app,short_term,1227,7,2,25,0.46,0,47,28,49,F,3,college,married,10,private,3507.0,16,56,5,3,0,633.0,0,0.52,10,0,3,3,0,0.0,0,0.0,33.0,40.0,3.0,4.0,1.0,1.0,16,4,0
web,short_term,2631,21,3,34,0.13,0,62,20,39,M,4,high,married,5,private,3441.0,74,169,4,1,1,645.0,0,0.64,10,0,1,1,0,0.0,1,1.0,50.0,50.0,1.0,1.0,1.0,1.0,4,5,0
app,installment,4729,60,1,11,0.37,0,48,14,35,F,3,college,single,8,self_employed,2016.0,73,280,4,3,0,680.0,0,0.31,2,0,3,3,0,0.0,0,0.0,51.0,62.0,2.0,2.0,1.0,0.6666666666666666,21,1,0
app,short_term,3685,14,6,0,0.25,0,38,19,24,F,3,college,married,8,private,2051.0,79,119,1,1,0,536.0,0,0.49,4,1,1,1,0,0.0,0,0.0,46.0,46.0,2.0,2.0,1.0,1.0,19,3,0
partner,installment,3056,60,4,17,0.46,0,53,25,35,M,5,college,single,2,self_employed,2751.0,41,454,3,3,1,594.0,2,0.16,9,0,3,3,0,0.0,1,0.3333333333333333,52.666666666666664,58.0,2.0,3.0,1.0,1.0,12,1,0
app,installment,2646,90,6,21,0.33,1,64,28,19,M,5,college,married,0,state,4599.0,49,99,5,1,1,733.0,0,0.33,1,1,1,1,0,0.0,0,0.0,32.0,32.0,1.0,1.0,1.0,1.0,22,0,0
app,installment,4325,60,4,19,0.08,0,10,27,22,M,4,high,married,8,self_employed,2986.0,8,323,3,3,1,601.0,0,0.17,5,2,3,3,0,0.0,0,0.0,38.0,41.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,14,3,0
web,short_term,2821,21,0,31,0.19,0,79,29,51,F,4,college,married,0,self_employed,5235.0,29,143,1,3,1,554.0,0,0.43,8,0,3,3,0,0.0,0,0.0,42.0,67.0,1.3333333333333333,2.0,1.0,0.6666666666666666,6,3,0
app,installment,3918,180,7,21,0.42,0,27,27,53,F,4,high,single,8,private,6346.0,102,346,1,2,0,609.0,0,0.06,8,0,2,2,0,0.0,1,0.5,48.5,52.0,4.0,4.0,1.0,0.5,11,6,0
app,installment,4247,120,10,15,0.33,0,82,40,43,M,4,high,single,4,self_employed,3657.0,88,447,4,3,0,648.0,1,0.32,4,2,3,3,0,0.0,0,0.0,23.666666666666668,50.0,1.0,1.0,1.0,0.6666666666666666,14,4,0
web,short_term,2397,21,6,19,0.22,1,64,20,40,M,4,graduate,single,2,private,4085.0,1,298,4,2,1,635.0,0,0.12,10,0,2,1,0,0.0,0,0.0,49.0,63.0,1.0,1.0,1.0,0.5,4,4,0
