app_id,user_id,apply_dt,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d
1812,1014,2024-08-16 16:09:33,7,21,0.1,0,63,38
1813,4830,2025-12-22 04:27:45,11,12,0.08,0,21,36
1814,3018,2025-05-21 00:05:08,11,16,0.13,0,51,41
1815,3242,2024-09-27 06:59:13,4,8,0.37,0,70,39
1816,1557,2025-03-26 19:16:53,3,29,0.41,1,53,46
1817,741,2024-07-17 10:09:14,7,13,0.2,0,46,46
1818,3175,2024-04-13 03:35:05,0,29,0.35,0,31,24
1819,2646,2024-10-20 21:34:14,7,22,0.35,0,61,52
1820,667,2024-08-25 08:50:43,5,17,0.26,0,60,31
1821,4634,2025-07-27 17:32:29,8,13,0.43,0,81,36
1822,1271,2024-11-02 19:23:11,0,5,0.28,0,53,9
1823,841,2024-07-27 03:50:12,6,16,0.15,0,43,18
1824,96,2025-04-06 16:58:02,9,23,0.34,1,39,46
1825,1436,2025-05-18 16:23:09,13,8,0.13,0,65,18
1826,4115,2025-10-04 17:16:57,6,25,0.19,0,69,11
1827,2035,2025-12-02 13:38:27,2,26,0.39,0,49,33
1828,4016,2025-03-26 04:51:13,2,26,0.25,0,33,29
1829,3247,2025-02-22 16:45:03,8,23,0.33,0,72,18
1830,1693,2024-12-05 00:43:51,5,14,0.26,0,35,48
1831,3760,2024-02-13 17:22:14,7,25,0.25,0,79,21
1832,828,2025-08-09 09:06:49,6,17,0.2,0,53,57
1833,2553,2024-07-14 13:13:40,6,26,0.13,0,98,28
1834,301,2024-02-03 12:05:39,6,16,0.16,0,61,35
1835,2760,2025-12-12 00:23:18,2,45,0.07,0,56,28
1836,3469,2025-07-26 19:10:09,9,36,0.22,1,58,20
1837,3019,2025-06-14 21:42:39,2,16,0.03,0,87,31
1838,713,2025-03-05 04:55:15,10,10,0.26,0,54,34
1839,325,2024-03-03 23:09:21,4,8,0.53,0,87,13
1840,1575,2025-08-12 11:21:05,2,30,0.23,0,32,52
1841,2291,2025-04-30 11:12:50,6,23,0.19,0,67,25
1842,4229,2025-08-26 21:54:28,4,13,0.32,0,31,25
1843,4883,2025-03-12 15:22:18,0,0,0.31,0,47,19
1844,214,2024-01-30 19:20:33,6,27,0.62,1,52,21
1845,3817,2024-10-14 18:55:02,1,21,0.3,0,67,35
1846,1365,2025-10-10 16:14:02,5,35,0.11,0,45,33
1847,876,2025-04-05 07:49:51,7,15,0.43,0,63,42
1848,4832,2025-09-02 15:08:52,8,16,0.44,0,69,35
1849,196,2025-11-19 12:02:03,7,6,0.28,0,50,37
1850,586,2025-05-31 20:40:59,3,21,0.16,0,93,20
1851,2791,2024-11-29 07:21:43,10,33,0.28,0,42,26
1852,585,2024-09-08 23:20:37,7,29,0.16,0,61,39
1853,957,2025-07-03 07:46:26,5,19,0.37,0,62,8
1854,4518,2024-03-22 05:36:48,9,12,0.41,0,65,15
1855,4492,2024-03-26 06:04:03,1,12,0.37,0,46,42
1856,4507,2024-10-11 18:29:46,7,8,0.13,0,55,46
1857,711,2025-02-01 12:09:40,8,33,0.33,0,33,37
1858,3562,2024-07-11 14:34:46,0,28,0.46,0,64,5
1859,3523,2025-07-09 08:13:01,6,1,0.33,0,16,13
1860,3473,2025-02-08 18:30:44,4,41,0.41,0,65,32
1861,2278,2024-12-13 14:14:23,6,12,0.25,1,51,41
1862,3201,2024-12-28 09:43:57,2,13,0.03,0,33,29
1863,2670,2025-01-12 21:21:54,8,0,0.24,0,30,36
1864,3091,2025-03-14 08:19:25,6,41,0.64,0,62,21
1865,3111,2024-10-20 17:05:45,9,27,0.21,1,67,29
1866,2855,2024-05-11 17:36:20,2,0,0.24,1,55,40
1867,433,2025-02-21 01:09:56,3,12,0.17,0,30,8
1868,4659,2024-11-22 20:34:51,7,28,0.68,0,50,65
1869,1866,2024-12-09 02:25:12,5,22,0.28,0,75,36
1870,2778,2024-07-15 10:47:29,3,12,0.66,0,46,32
1871,4964,2024-11-20 03:14:24,5,31,0.51,0,74,27
1872,3517,2024-10-11 00:55:11,5,24,0.48,0,45,16
1873,1450,2024-06-09 10:54:01,4,16,0.17,0,47,64
1874,2710,2024-08-06 11:09:12,0,21,0.03,0,63,26
1875,1187,2025-04-10 19:44:56,7,42,0.14,0,42,52
1876,2238,2024-10-09 19:49:27,6,20,0.32,1,63,18
1877,2765,2024-07-25 01:52:04,2,23,0.34,0,72,35
1878,2938,2024-11-11 18:14:11,8,6,0.27,0,49,48
1879,3966,2024-03-08 12:25:39,1,38,0.23,1,61,39
1880,2205,2025-08-04 13:18:10,3,0,0.29,0,75,28
1881,4319,2025-04-22 18:14:21,9,10,0.34,0,77,27
1882,2056,2024-11-02 19:41:36,5,18,0.42,0,74,25
1883,1953,2024-10-21 02:59:27,7,9,0.44,0,78,13
1884,63,2024-05-13 04:27:44,2,13,0.29,0,59,35
1885,2081,2024-08-09 05:58:00,9,6,0.2,0,65,32
1886,2718,2025-11-26 09:44:54,4,29,0.16,0,90,42
1887,2282,2024-11-11 09:46:37,10,13,0.16,0,48,39
1888,3466,2025-06-06 18:18:16,7,19,0.52,0,22,2
1889,1445,2024-08-08 21:03:32,5,21,0.05,1,46,29
1890,3401,2024-12-14 01:11:29,3,20,0.11,0,62,12
1891,4135,2024-01-27 23:25:42,5,22,0.15,0,67,21
1892,1740,2025-10-12 01:40:05,4,26,0.28,0,82,46
1893,2650,2025-11-06 20:23:13,8,29,0.08,0,65,64
1894,4291,2024-05-27 16:33:08,4,34,0.3,0,49,47
1895,1959,2025-03-16 20:35:12,8,26,0.13,0,67,26
1896,1285,2024-11-19 04:18:15,4,30,0.12,0,77,38
1897,2055,2024-04-23 18:43:04,6,0,0.75,0,98,39
1898,1436,2025-09-28 22:37:01,7,20,0.15,0,35,28
1899,1898,2024-09-24 18:26:18,4,29,0.41,0,36,32
1900,3517,2025-05-19 06:21:35,6,20,0.37,0,71,50
1901,3547,2025-02-12 16:48:25,9,26,0.43,0,60,26
1902,916,2024-02-20 19:09:08,7,20,0.28,0,66,33
1903,4283,2024-02-13 13:35:58,2,23,0.33,0,18,34
1904,16,2025-02-08 20:32:19,0,20,0.11,0,82,28
1905,3109,2025-03-02 09:50:36,3,14,0.09,0,63,4
1906,3727,2024-02-04 03:00:58,6,22,0.24,0,51,38
1907,548,2025-01-28 02:50:19,8,15,0.19,0,61,50
1908,786,2024-01-29 12:33:56,2,22,0.13,1,48,0
1909,4252,2025-02-18 06:49:23,4,15,0.48,0,89,41
1910,2162,2025-12-02 04:22:57,3,21,0.4,0,72,41
1911,2895,2024-03-06 17:04:16,5,12,0.29,0,41,21
1912,2408,2025-10-27 22:45:15,6,7,0.4,0,90,23
1913,1829,2024-07-09 00:19:30,3,45,0.15,0,100,22
1914,2998,2025-01-14 14:05:48,7,4,0.22,0,60,20
1915,1564,2025-08-11 00:00:41,5,15,0.33,0,38,58
1916,2173,2025-01-15 14:39:52,6,28,0.12,0,72,9
1917,2890,2025-08-30 16:25:55,3,35,0.3,0,68,0
1918,1147,2025-08-23 09:07:05,5,21,0.22,0,69,41
1919,1749,2024-10-22 13:52:58,6,19,0.32,0,63,13
1920,3872,2024-07-12 20:33:29,0,17,0.61,0,63,30
1921,1076,2025-10-31 15:56:09,0,26,0.47,0,81,38
1922,1290,2025-11-04 08:11:35,8,21,0.1,0,58,0
1923,3461,2025-01-15 22:09:28,1,20,0.45,0,76,0
1924,2310,2025-08-31 02:13:51,4,31,0.22,0,27,33
1925,4462,2024-08-10 02:08:56,1,22,0.24,0,24,59
1926,233,2025-07-27 03:39:43,4,21,0.2,0,77,31
1927,225,2025-07-30 12:01:22,0,21,0.59,0,36,0
1928,900,2025-07-10 05:04:34,5,25,0.09,0,68,38
1929,4039,2024-07-03 06:21:23,2,33,0.35,0,80,52
1930,671,2024-05-01 02:32:52,6,9,0.33,0,52,21
1931,651,2024-01-24 05:50:38,0,30,0.09,0,54,55
1932,2128,2024-08-29 22:42:05,5,18,0.38,0,70,26
1933,4811,2024-07-22 17:53:58,5,32,0.21,0,61,9
1934,2054,2024-08-21 05:32:40,9,27,0.32,0,69,25
1935,2059,2024-11-05 18:25:24,5,42,0.11,1,87,46
1936,824,2024-03-12 03:08:19,6,22,0.27,0,68,38
1937,2107,2025-02-23 12:00:01,0,28,0.23,0,21,33
1938,4222,2024-06-06 20:40:01,0,21,0.59,0,17,0
1939,4549,2024-12-10 06:23:30,6,13,0.51,1,47,43
1940,2479,2025-07-12 21:11:49,3,23,0.35,0,45,29
1941,2589,2025-08-27 02:12:22,0,11,0.1,0,103,31
1942,3938,2025-06-17 05:22:27,9,16,0.15,0,50,21
1943,4505,2025-05-02 21:08:29,3,13,0.16,0,62,15
1944,2995,2025-06-04 17:42:09,3,19,0.17,0,81,23
1945,51,2025-01-18 01:34:22,5,21,0.36,0,99,23
1946,328,2024-10-18 05:35:46,4,19,0.47,0,65,36
1947,75,2025-04-18 12:55:40,1,31,0.56,1,49,24
1948,3060,2024-09-30 19:56:33,8,5,0.2,0,53,30
1949,2017,2024-01-28 01:41:16,6,27,0.39,0,70,20
1950,1110,2025-08-29 13:49:38,1,33,0.41,0,28,43
1951,1779,2024-12-12 22:20:15,7,26,0.11,0,46,13
1952,1723,2024-11-08 13:47:46,0,35,0.28,0,65,2
1953,4244,2024-03-14 13:05:52,3,17,0.21,1,91,36
1954,4332,2025-03-19 04:20:04,9,16,0.42,0,68,50
1955,4964,2024-09-17 21:14:06,4,8,0.3,0,16,40
1956,3370,2025-07-10 03:41:52,8,40,0.47,0,85,46
1957,4232,2025-07-03 13:52:41,0,14,0.43,0,40,42
1958,2675,2024-03-06 07:12:50,5,20,0.18,0,93,23
1959,1033,2025-01-01 00:25:18,2,34,0.49,0,70,25
1960,713,2025-12-01 20:58:48,3,23,0.22,0,68,10
1961,3543,2024-02-03 18:17:05,4,17,0.61,0,55,29
1962,412,2024-03-03 06:45:05,1,36,0.34,0,83,17
1963,2452,2025-07-02 19:02:33,5,25,0.36,0,56,32
1964,2335,2025-07-26 04:53:46,4,23,0.34,0,85,23
1965,2362,2024-08-14 13:21:27,5,26,0.07,1,70,4
1966,1794,2024-11-14 10:48:53,4,16,0.53,0,52,51
1967,1270,2024-04-12 01:04:06,0,21,0.28,0,41,21
1968,3960,2024-05-10 13:12:32,0,13,0.46,0,75,34
1969,3504,2024-11-08 21:58:53,4,20,0.37,0,55,36
1970,673,2025-07-21 09:38:02,6,18,0.36,0,29,46
1971,2440,2025-07-12 21:12:19,5,18,0.59,0,60,31
1972,1739,2024-11-02 15:49:00,8,21,0.38,0,47,45
1973,3486,2025-12-17 22:43:39,3,7,0.25,0,86,27
1974,3209,2024-03-17 20:44:43,4,3,0.21,0,29,39
1975,2667,2024-02-05 10:39:34,5,16,0.3,0,123,10
1976,4688,2024-07-10 11:26:50,7,9,0.12,0,47,46
1977,2794,2024-09-19 08:48:21,4,13,0.58,0,90,0
1978,558,2024-12-27 20:44:34,3,24,0.65,0,59,20
1979,493,2025-06-30 14:32:59,5,26,0.07,0,38,53
1980,4280,2024-06-04 19:43:13,7,15,0.29,0,69,38
1981,3215,2025-09-12 11:34:31,3,29,0.37,0,30,19
1982,3945,2025-07-09 15:25:44,1,35,0.33,0,94,26
1983,4041,2024-02-27 14:44:21,5,22,0.24,0,57,45
1984,3089,2025-03-10 12:52:33,4,15,0.23,0,59,14
1985,3999,2024-01-24 09:00:52,6,22,0.45,0,34,39
1986,894,2025-09-30 00:58:37,1,8,0.41,0,67,16
1987,1760,2024-05-29 21:36:54,4,33,0.4,0,64,63
1988,2515,2024-07-12 12:40:11,3,6,0.42,0,75,53
1989,3530,2025-10-20 06:14:36,6,23,0.67,0,10,49
1990,3279,2025-01-31 21:14:45,1,19,0.5,0,31,9
1991,4952,2024-12-19 19:12:19,2,11,0.2,0,64,57
1992,366,2024-02-29 06:52:56,4,9,0.36,0,85,38
1993,362,2024-03-29 02:14:57,6,28,0.03,0,34,34
1994,3915,2024-07-02 20:53:38,5,21,0.13,0,63,12
1995,488,2025-03-29 06:34:02,4,26,0.39,0,78,36
1996,4829,2024-12-26 17:43:11,9,22,0.17,0,80,41
1997,2662,2025-09-15 11:54:25,7,7,0.19,0,71,4
1998,3261,2024-05-20 17:38:46,0,36,0.07,0,59,18
1999,2107,2025-10-22 10:49:58,4,12,0.22,0,57,27
2000,1983,2025-06-03 06:34:30,6,18,0.14,0,59,32
2001,305,2024-09-04 00:39:59,5,24,0.11,0,75,15
2002,3706,2024-08-10 08:51:31,8,31,0.55,0,58,36
2003,3601,2025-03-14 03:03:38,5,21,0.13,0,77,33
2004,2275,2024-07-05 05:26:54,4,7,0.42,0,65,14
2005,1754,2024-06-01 09:26:16,6,29,0.25,0,48,32
2006,2879,2025-11-04 08:48:38,6,11,0.36,0,36,30
2007,1206,2024-11-05 04:24:37,5,35,0.07,0,58,45
2008,108,2024-03-17 12:14:37,6,8,0.23,0,50,9
2009,4345,2024-03-01 00:07:06,4,10,0.15,0,61,23
2010,2227,2024-11-23 17:15:43,6,13,0.3,0,82,23
2011,1931,2024-11-12 10:23:57,1,13,0.58,0,57,56
2012,4962,2024-07-28 16:58:28,8,6,0.38,0,37,32
2013,2727,2025-04-19 01:45:48,0,23,0.3,0,59,31
2014,809,2025-11-22 07:17:23,9,31,0.31,0,90,61
2015,82,2025-04-10 04:25:28,3,25,0.22,1,60,43
2016,4113,2025-10-24 14:25:02,6,2,0.17,0,44,25
2017,997,2025-12-09 20:07:37,10,8,0.27,0,62,0
2018,1869,2025-09-04 20:53:12,3,15,0.3,1,94,19
2019,3587,2025-02-02 21:07:00,1,21,0.56,0,120,46
2020,1381,2025-06-09 23:31:46,6,37,0.54,0,56,28
2021,4430,2024-06-05 17:21:38,4,20,0.13,0,91,29
2022,4660,2024-01-27 03:31:23,5,17,0.27,0,55,27
2023,2497,2025-01-12 00:15:21,0,23,0.18,0,58,27
2024,2304,2024-08-27 19:32:53,11,20,0.35,0,43,52
2025,4618,2025-08-04 15:59:14,6,2,0.18,1,63,37
2026,4987,2024-11-10 16:59:28,10,21,0.16,0,99,39
2027,2145,2024-03-18 14:56:16,2,15,0.26,1,35,54
2028,2786,2024-10-29 01:13:06,5,32,0.03,0,37,25
2029,957,2025-09-29 12:38:13,7,17,0.48,0,63,30
2030,2194,2024-03-16 05:24:53,8,20,0.22,0,90,14
2031,249,2024-11-09 21:24:59,8,38,0.06,0,50,43
2032,1380,2024-10-31 05:23:42,4,27,0.3,0,81,14
2033,1218,2024-02-03 23:57:21,6,48,0.41,0,51,48
2034,163,2024-09-19 18:46:10,2,37,0.13,0,74,12
2035,1255,2024-03-07 21:14:59,2,23,0.08,0,32,23
2036,3855,2024-04-03 23:26:51,5,27,0.13,0,74,38
2037,134,2025-02-06 05:39:23,4,17,0.07,0,49,70
2038,1754,2025-09-20 23:47:50,4,19,0.39,0,57,23
2039,2608,2024-02-03 02:24:50,1,22,0.2,0,93,26
2040,3763,2025-06-28 01:02:46,3,4,0.28,0,78,29
2041,4288,2025-02-05 14:07:15,3,15,0.51,0,66,6
2042,4518,2024-10-03 22:32:13,5,25,0.31,0,52,51
2043,4981,2025-03-30 20:34:51,5,35,0.51,0,34,14
2044,1476,2025-10-28 14:30:40,3,27,0.21,0,102,30
2045,1550,2025-10-23 06:04:24,3,27,0.18,1,56,3
2046,1600,2024-10-07 20:30:33,8,10,0.36,0,77,43
2047,3344,2025-02-15 04:51:36,3,33,0.28,0,23,7
2048,4978,2024-03-23 19:52:34,1,30,0.13,1,74,31
2049,1303,2025-12-10 08:09:51,6,26,0.4,0,63,44
2050,2011,2025-07-04 01:27:59,10,15,0.48,0,58,24
2051,1102,2025-02-13 12:35:15,0,17,0.44,0,85,16
2052,4077,2024-02-01 05:05:17,6,17,0.1,0,82,17
2053,1979,2025-08-20 20:34:09,6,31,0.17,0,56,38
2054,3146,2025-05-11 14:47:43,5,24,0.25,0,41,34
2055,286,2025-08-11 23:07:06,7,11,0.43,0,57,49
2056,233,2025-07-11 04:47:54,4,25,0.47,1,46,33
2057,3144,2024-04-08 23:44:19,4,16,0.45,0,114,46
2058,817,2024-07-14 21:43:42,6,9,0.43,0,64,26
2059,3043,2025-09-12 17:28:04,6,31,0.27,0,52,33
2060,3257,2024-10-02 07:18:45,5,21,0.55,0,51,13
2061,4567,2025-08-05 18:18:03,5,20,0.28,0,52,12
2062,4609,2024-10-19 09:27:37,6,14,0.35,0,50,17
2063,4404,2024-03-06 03:06:40,9,17,0.12,0,50,35
2064,136,2024-07-19 12:25:29,3,27,0.41,0,36,29
2065,4380,2024-05-13 22:19:01,8,19,0.15,0,58,8
2066,201,2025-03-17 12:50:23,4,32,0.05,0,69,23
2067,4390,2024-12-14 04:03:00,3,1,0.27,0,27,56
2068,1279,2025-12-07 15:45:34,1,2,0.53,0,58,31
2069,4204,2025-06-18 15:03:09,6,17,0.44,1,97,0
2070,1843,2025-09-28 03:19:31,6,31,0.49,0,60,27
2071,1697,2025-05-10 16:10:48,9,14,0.43,0,51,30
2072,1041,2024-05-19 10:37:51,9,5,0.48,0,52,41
2073,590,2025-05-31 07:04:52,6,23,0.68,0,53,22
2074,1182,2025-07-09 09:21:22,9,29,0.3,1,69,12
2075,1712,2024-09-30 14:24:39,1,19,0.11,0,52,41
2076,637,2024-03-10 18:53:38,1,23,0.46,0,46,28
2077,391,2024-11-28 20:09:52,3,12,0.6,0,66,44
2078,1636,2025-02-24 11:10:56,5,34,0.2,0,47,38
2079,4984,2025-01-23 15:18:56,6,8,0.4,0,107,17
2080,2340,2025-09-22 16:31:11,7,23,0.38,1,43,20
2081,2933,2024-09-10 12:11:35,6,3,0.17,0,45,34
2082,4408,2024-10-19 15:32:35,3,16,0.31,0,62,53
2083,187,2024-08-24 17:57:02,6,28,0.33,0,45,46
2084,2063,2024-09-29 23:24:12,2,18,0.19,0,51,27
2085,2859,2024-08-09 18:17:53,5,18,0.25,0,44,53
2086,4652,2025-06-10 22:33:35,0,6,0.21,0,56,32
2087,1057,2024-12-22 00:11:40,10,25,0.18,0,64,16
2088,2904,2024-11-07 22:02:40,5,23,0.38,0,82,31
2089,414,2024-05-03 05:04:53,3,18,0.26,0,19,19
2090,3292,2025-11-23 01:38:29,10,12,0.6,0,78,27
2091,4057,2024-09-10 19:49:17,2,23,0.17,0,24,36
2092,4593,2025-03-03 20:55:49,5,18,0.08,0,60,25
2093,4675,2025-10-21 02:12:24,7,27,0.47,0,71,25
2094,712,2024-10-26 00:00:47,8,20,0.19,0,89,16
2095,3304,2025-10-06 06:53:48,5,14,0.14,0,50,35
2096,2645,2024-12-25 15:04:12,5,16,0.26,0,85,61
2097,4147,2024-05-07 14:10:25,6,18,0.11,0,71,36
2098,1540,2024-05-25 06:28:15,5,21,0.45,0,66,19
2099,967,2024-05-03 05:51:49,5,17,0.27,0,54,28
2100,4785,2024-02-14 09:47:49,3,9,0.1,0,97,54
2101,866,2025-12-22 13:18:11,3,11,0.29,0,60,28
2102,4528,2024-04-18 04:54:46,5,22,0.13,0,52,30
2103,4093,2025-03-23 06:13:17,9,10,0.24,0,63,42
2104,2769,2025-05-22 01:14:42,0,17,0.22,0,75,8
2105,3836,2025-06-16 12:26:06,8,9,0.2,0,52,39
2106,2228,2025-12-16 20:17:01,7,14,0.09,0,33,31
2107,733,2024-09-05 16:04:36,1,0,0.38,0,79,41
2108,1441,2025-03-27 20:08:14,11,34,0.36,0,63,20
2109,4130,2025-03-07 22:02:43,0,19,0.68,0,11,26
2110,2525,2025-03-01 13:27:16,6,15,0.39,0,22,20
2111,3046,2025-10-24 13:52:56,4,17,0.29,0,49,53
2112,3354,2025-10-30 15:41:33,0,17,0.37,0,59,36
2113,1726,2025-09-14 03:09:28,2,26,0.21,0,63,26
2114,2748,2024-08-22 03:10:29,0,40,0.23,0,85,12
2115,3768,2025-02-08 22:29:58,7,11,0.28,0,62,50
2116,4195,2025-09-30 16:09:34,5,26,0.2,1,77,49
2117,4696,2025-05-17 12:18:51,11,27,0.07,0,34,34
2118,1710,2025-12-21 15:03:44,5,17,0.12,0,92,0
2119,4675,2024-05-20 14:35:58,5,44,0.16,0,86,22
2120,777,2024-03-08 16:40:34,5,5,0.13,1,40,28
2121,3896,2024-06-26 02:25:44,5,23,0.42,0,50,18
2122,4329,2025-08-31 18:21:20,8,26,0.18,0,34,50
2123,17,2025-08-07 20:48:34,4,28,0.24,0,70,23
2124,1559,2025-10-15 10:26:15,2,8,0.1,0,26,28
2125,2104,2024-08-04 19:25:19,8,28,0.26,0,64,0
2126,3625,2024-05-23 16:46:21,0,23,0.03,1,69,17
2127,4136,2025-07-05 15:09:13,5,7,0.12,0,64,39
2128,412,2024-04-10 12:27:35,1,18,0.55,0,62,28
2129,2759,2025-09-23 18:27:22,10,32,0.46,0,57,18
2130,3826,2025-05-07 13:32:37,2,17,0.22,0,89,43
2131,1121,2025-05-22 05:37:53,8,9,0.28,0,52,21
2132,12,2025-07-28 06:56:16,8,24,0.6,0,81,37
2133,2003,2024-10-18 08:41:30,6,19,0.34,0,21,28
2134,445,2025-12-18 12:47:51,4,24,0.13,0,10,64
2135,304,2024-02-22 02:30:29,11,34,0.16,0,51,29
2136,635,2024-03-06 23:02:15,1,21,0.31,0,55,52
2137,882,2024-12-05 20:29:10,6,14,0.23,0,40,23
2138,2480,2025-09-02 03:18:54,6,36,0.3,0,81,22
2139,4498,2024-04-30 19:35:35,6,4,0.31,1,49,19
2140,936,2024-09-10 04:28:39,2,18,0.23,0,39,13
2141,2692,2025-04-15 04:31:24,4,3,0.28,0,48,45
2142,4473,2024-10-08 12:35:40,6,22,0.3,0,73,36
2143,3350,2025-12-15 22:46:04,4,24,0.48,0,54,32
2144,2924,2024-12-08 14:46:29,9,7,0.39,0,45,56
2145,1736,2025-11-16 08:08:40,5,14,0.19,0,84,19
2146,564,2025-10-20 10:50:55,3,23,0.37,0,49,3
2147,359,2024-07-27 10:00:11,6,14,0.53,0,29,46
2148,2784,2024-11-25 23:20:50,7,22,0.15,0,23,20
2149,960,2025-10-31 22:12:01,9,25,0.37,0,35,17
2150,2288,2024-09-05 10:36:59,3,22,0.25,0,41,21
2151,591,2024-10-09 01:12:23,10,20,0.38,0,68,43
2152,4253,2024-10-21 08:37:20,5,22,0.43,0,59,13
2153,400,2025-02-16 23:29:07,7,34,0.26,0,57,0
2154,1766,2024-12-23 21:49:33,8,1,0.14,0,67,34
2155,1944,2025-06-06 17:54:56,3,14,0.36,0,85,54
2156,752,2024-10-23 15:47:32,2,18,0.23,0,45,8
2157,636,2024-11-26 08:53:45,4,21,0.16,0,44,42
2158,3294,2025-10-25 19:22:50,4,29,0.16,0,57,64
2159,1598,2025-05-10 13:58:07,3,11,0.23,0,75,33
2160,4543,2025-12-18 14:53:33,4,25,0.09,0,79,18
2161,2666,2024-02-27 13:31:12,5,21,0.51,0,38,1
2162,3135,2024-06-28 15:09:07,5,0,0.08,0,31,32
2163,1540,2024-09-09 19:40:40,5,0,0.02,1,56,11
2164,4146,2024-03-19 08:44:05,5,8,0.17,0,61,37
2165,2744,2024-02-04 20:45:45,4,13,0.33,0,36,6
2166,198,2024-10-06 23:18:09,3,10,0.2,0,97,50
2167,797,2024-01-28 04:18:34,0,1,0.15,0,51,36
2168,1266,2025-03-10 10:47:35,3,10,0.23,0,52,26
2169,365,2025-08-29 20:00:54,11,27,0.43,0,66,41
2170,3934,2024-07-09 13:58:47,1,15,0.03,1,39,27
2171,4622,2025-10-22 13:29:02,6,34,0.56,0,71,25
2172,418,2025-10-13 10:18:56,6,15,0.14,0,29,28
2173,1108,2024-10-17 08:43:44,12,4,0.05,0,46,21
2174,372,2025-06-23 23:15:40,11,27,0.06,0,60,30
2175,1577,2025-11-27 01:23:27,6,36,0.29,0,53,41
2176,4357,2024-04-02 05:41:08,6,8,0.17,0,61,41
2177,704,2025-09-15 17:14:16,4,29,0.13,0,19,8
2178,4426,2025-03-03 04:57:05,7,22,0.06,0,59,13
2179,2864,2025-11-22 15:11:03,1,22,0.17,1,42,30
2180,4339,2025-06-30 05:52:47,3,10,0.23,0,58,24
2181,2056,2025-08-13 13:51:26,8,44,0.61,0,51,39
2182,4543,2025-09-23 23:55:30,3,25,0.28,0,68,27
2183,2998,2024-03-03 11:33:48,5,21,0.33,0,73,61
2184,1455,2025-11-21 22:33:24,3,21,0.45,1,79,13
2185,698,2025-01-20 11:07:01,4,21,0.3,0,54,34
2186,2138,2024-06-22 19:29:06,11,21,0.24,0,94,29
2187,2977,2024-06-05 03:27:37,7,20,0.56,0,66,46
2188,2206,2025-08-19 23:15:25,0,28,0.33,1,37,53
2189,306,2025-07-10 12:03:03,6,13,0.53,1,54,29
2190,3551,2024-10-21 23:54:37,0,9,0.36,0,64,34
2191,4027,2024-07-25 22:39:26,7,31,0.23,0,57,37
2192,680,2025-01-31 00:44:35,2,4,0.04,0,64,29
2193,4131,2024-12-19 14:43:00,2,26,0.44,0,107,43
2194,2890,2024-03-05 14:16:36,4,16,0.22,0,44,15
2195,3191,2025-02-26 11:06:29,3,19,0.08,0,48,49
2196,2464,2024-11-21 14:07:19,3,32,0.17,0,39,8
2197,28,2025-09-19 12:07:02,13,20,0.21,0,73,21
2198,4156,2024-05-16 21:27:24,2,15,0.25,0,60,18
2199,2308,2024-02-26 19:15:05,8,21,0.18,0,44,42
2200,1388,2024-11-03 06:56:33,7,24,0.08,0,40,41
2201,3778,2025-09-07 09:30:12,0,23,0.29,0,62,0
2202,1518,2025-10-23 09:13:49,0,12,0.13,0,70,50
2203,4185,2025-03-30 18:46:38,9,27,0.23,0,52,13
2204,3104,2025-01-21 09:47:02,5,24,0.13,0,80,35
2205,3265,2025-06-13 16:48:56,1,10,0.28,0,73,13
2206,1760,2024-05-24 08:11:26,8,10,0.03,0,51,18
2207,4649,2024-04-02 22:19:32,1,15,0.19,0,82,20
2208,3035,2024-08-01 19:59:13,0,33,0.57,0,31,23
2209,1661,2025-05-31 13:18:58,0,21,0.5,0,62,32
2210,2609,2025-05-17 20:08:42,0,18,0.5,0,65,22
2211,346,2024-04-15 07:31:12,1,12,0.21,0,54,50
2212,4999,2025-07-10 11:28:14,9,19,0.25,0,58,34
2213,1526,2024-08-06 22:26:11,4,32,0.14,0,68,39
2214,2328,2025-02-24 01:02:52,8,35,0.26,1,66,35
2215,4853,2025-04-03 13:49:03,9,13,0.38,0,67,19
2216,3622,2025-10-10 09:27:18,1,16,0.07,1,55,32
2217,4718,2025-07-24 05:01:39,9,39,0.22,0,65,0
2218,2367,2024-08-12 06:29:40,4,37,0.23,0,43,66
2219,2542,2025-03-31 09:52:32,7,18,0.18,0,98,31
2220,2266,2024-08-05 10:45:55,3,5,0.42,0,99,29
2221,4247,2024-02-26 02:11:16,0,13,0.56,0,59,45
2222,637,2025-06-02 18:43:36,8,10,0.4,0,62,14
2223,2141,2024-08-19 07:52:02,10,10,0.12,0,56,29
2224,3692,2025-05-09 20:34:53,2,25,0.08,0,46,36
2225,560,2024-12-23 21:04:13,3,7,0.48,0,63,50
2226,3716,2025-02-05 01:25:14,5,34,0.09,0,54,27
2227,4212,2024-07-29 03:55:31,5,16,0.13,0,95,20
2228,792,2024-11-24 22:07:48,7,30,0.47,0,45,32
2229,79,2025-12-19 05:09:01,2,21,0.31,0,73,29
2230,3693,2024-05-11 10:07:00,3,28,0.16,0,72,16
2231,9,2025-11-23 19:58:23,4,3,0.12,0,51,15
2232,256,2025-12-22 16:15:08,3,21,0.46,0,38,47
2233,278,2025-08-16 04:53:26,10,5,0.17,1,57,44
2234,1117,2025-04-05 08:18:27,3,7,0.31,0,90,34
2235,4198,2025-11-05 07:56:15,0,24,0.4,0,56,34
2236,377,2025-04-10 21:12:48,3,24,0.05,0,91,32
