user_id,register_dt,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card
898,2024-02-13 05:55:32,47,F,2,middle,married,0,self_employed,2875.0,17,376,4,2,0
899,2025-03-17 21:43:59,25,M,2,high,married,4,private,3205.0,83,308,2,1,0
900,2023-12-27 04:43:23,23,M,3,college,single,4,self_employed,5191.0,70,384,2,3,0
901,2024-01-23 21:58:53,35,F,3,graduate,married,3,private,3097.0,57,334,1,2,0
902,2024-05-31 23:15:29,52,M,2,college,single,2,self_employed,4575.0,46,260,2,3,0
903,2025-09-29 10:13:58,48,F,1,middle,single,5,private,3995.0,119,200,2,2,0
904,2024-11-23 00:27:21,37,F,4,college,married,0,self_employed,3120.0,96,338,2,2,0
905,2025-05-24 23:48:41,25,F,1,high,married,8,unemployed,5757.0,20,139,2,1,0
906,2024-10-19 10:34:14,30,M,4,high,single,7,unemployed,4711.0,117,297,1,2,0
907,2024-04-28 09:11:59,44,M,5,high,married,8,self_employed,3643.0,16,389,4,3,1
908,2024-09-19 22:39:44,23,F,4,graduate,single,8,self_employed,3539.0,98,155,2,2,0
909,2024-02-28 22:57:07,37,M,3,college,married,9,state,3762.0,52,88,1,3,0
910,2025-07-08 06:50:05,18,M,3,high,married,1,private,2132.0,49,60,4,1,1
911,2024-05-05 23:30:07,30,M,3,college,married,9,state,2728.0,61,300,2,3,1
912,2024-09-23 18:07:19,27,M,5,graduate,single,6,state,4281.0,58,236,3,1,1
913,2025-12-08 10:04:34,43,F,5,middle,single,1,private,2092.0,16,345,5,2,1
914,2025-02-28 03:11:45,52,F,3,college,married,10,self_employed,2803.0,19,417,2,2,1
915,2024-11-22 17:58:56,23,F,3,high,single,8,private,3174.0,89,491,1,2,1
916,2025-01-23 09:35:01,48,F,4,high,single,2,state,10060.0,84,195,4,2,1
917,2025-07-18 09:05:53,42,M,1,college,single,9,private,4609.0,48,100,1,3,1
918,2024-06-26 18:31:14,54,M,3,middle,married,8,self_employed,5346.0,54,387,3,3,1
919,2025-04-01 13:52:26,52,M,3,college,single,4,private,2747.0,46,58,5,1,1
920,2025-09-21 01:33:19,21,F,4,middle,married,1,private,4133.0,103,338,3,3,0
921,2025-02-13 20:40:42,46,M,2,college,single,8,state,1966.0,9,174,1,2,1
922,2024-11-13 23:22:53,40,F,2,college,married,10,private,3243.0,79,209,4,2,0
923,2024-04-07 22:40:55,22,M,2,college,married,2,private,4345.0,37,105,4,3,0
924,2024-06-22 06:01:56,27,F,3,college,single,0,state,2217.0,21,50,2,1,0
925,2025-11-13 14:20:54,53,F,5,college,married,2,unemployed,4178.0,19,137,1,2,1
926,2025-01-22 02:52:27,38,F,4,high,married,3,self_employed,4301.0,50,244,3,2,0
927,2024-07-30 23:31:22,30,M,2,high,single,4,private,2949.0,18,182,4,2,1
928,2024-10-24 09:48:47,30,F,2,college,married,10,private,2718.0,82,227,1,1,0
929,2025-02-17 22:51:41,49,M,4,high,married,10,state,2835.0,40,100,3,3,0
930,2025-01-19 09:49:33,28,M,4,middle,married,7,self_employed,3225.0,103,112,2,3,1
931,2025-05-17 20:04:28,24,M,3,graduate,married,2,unemployed,3259.0,18,387,2,3,0
932,2024-06-28 23:16:15,39,M,3,high,married,2,private,4352.0,43,419,2,2,1
933,2025-04-10 22:33:53,55,F,2,middle,married,0,state,3020.0,46,383,4,1,1
934,2024-11-11 03:42:15,24,M,4,graduate,single,8,unemployed,6379.0,81,480,5,3,0
935,2025-11-09 15:12:50,27,M,3,college,divorced,2,private,6363.0,36,379,1,2,0
936,2024-04-17 06:48:26,35,F,3,college,married,9,unemployed,3955.0,21,104,1,1,0
937,2024-04-10 08:39:03,25,F,5,high,single,6,private,3227.0,49,382,2,3,0
938,2024-11-25 00:15:22,42,F,3,high,married,5,self_employed,3021.0,109,154,4,3,1
939,2024-12-29 02:20:23,27,F,5,college,married,10,private,4068.0,98,400,1,3,0
940,2025-05-11 08:08:00,22,M,3,high,married,1,self_employed,4325.0,70,335,4,2,0
941,2024-10-13 22:40:57,27,F,3,college,married,5,unemployed,3394.0,120,431,4,2,1
942,2025-10-21 00:18:08,53,M,5,high,married,2,private,3173.0,93,478,2,1,1
943,2024-12-04 03:26:10,53,M,5,high,married,1,self_employed,4119.0,92,360,2,2,0
944,2024-03-27 09:58:25,37,M,5,middle,married,10,private,3730.0,48,471,2,2,0
945,2024-03-20 00:41:27,33,F,4,high,married,6,private,2980.0,60,293,4,3,0
946,2025-12-03 14:04:13,49,M,3,high,single,1,state,3788.0,113,470,1,1,0
947,2024-03-30 21:20:15,25,F,2,college,single,1,state,2946.0,112,90,2,1,0
948,2025-11-14 22:21:10,42,M,3,college,divorced,3,private,2799.0,87,248,2,1,1
949,2024-07-13 23:53:00,43,M,5,high,married,9,private,3635.0,12,394,2,1,1
950,2024-03-01 04:31:47,44,M,2,college,divorced,1,private,2978.0,19,494,5,2,0
951,2024-08-02 10:25:28,26,M,4,high,single,8,private,2817.0,55,441,1,3,0
952,2025-03-16 17:30:34,45,M,5,high,single,1,private,5250.0,67,214,1,2,0
953,2024-10-31 08:51:51,41,F,5,college,married,3,private,3174.0,75,333,3,2,1
954,2025-07-19 11:22:06,51,M,5,college,single,5,self_employed,6941.0,33,89,3,2,1
955,2025-03-14 00:30:06,24,M,3,college,married,1,private,4534.0,94,102,5,3,1
956,2024-10-11 13:44:05,41,F,3,high,single,4,unemployed,2732.0,101,367,2,2,0
957,2025-03-31 06:42:07,49,M,5,middle,married,2,private,5464.0,26,191,3,3,0
958,2025-12-02 04:01:30,28,M,2,college,married,0,private,2833.0,94,300,4,1,1
959,2024-10-19 14:55:36,46,M,2,college,single,0,private,7264.0,19,143,4,1,0
960,2024-04-14 00:20:00,21,M,5,college,married,1,private,3941.0,60,410,2,2,0
961,2024-10-17 09:52:48,45,M,4,graduate,single,8,state,4402.0,106,88,5,2,0
962,2025-08-28 06:48:49,41,F,3,high,married,0,private,3681.0,37,330,2,2,1
963,2024-05-30 20:51:06,25,M,2,college,married,5,private,3996.0,83,355,3,1,0
964,2025-11-15 20:58:47,20,F,3,college,married,0,private,3360.0,103,420,1,2,1
965,2025-02-25 11:07:31,46,M,5,high,single,2,self_employed,2633.0,59,165,5,1,0
966,2025-03-07 03:33:53,27,F,3,middle,single,1,private,4101.0,103,205,5,2,1
967,2024-08-11 10:33:24,36,F,3,college,single,3,private,5212.0,77,300,2,1,1
968,2025-10-25 22:24:30,20,M,3,high,married,8,private,2400.0,61,179,3,1,1
969,2024-01-19 07:46:05,54,M,4,college,single,4,state,6243.0,15,382,5,3,0
970,2024-07-29 00:43:17,38,M,5,college,married,0,unemployed,4494.0,87,391,1,2,0
971,2024-10-24 10:22:07,53,F,3,high,single,1,private,3125.0,38,390,4,1,1
972,2024-12-06 09:51:55,24,F,3,college,divorced,3,private,3105.0,35,274,4,1,0
973,2024-12-04 02:48:16,25,M,2,college,married,3,private,6992.0,111,333,4,3,0
974,2024-04-09 23:38:10,41,F,3,high,single,6,unemployed,5057.0,42,130,4,1,1
975,2024-06-05 16:23:13,40,M,2,college,married,3,private,5426.0,44,139,2,2,1
976,2024-03-02 12:38:30,48,M,3,middle,married,8,self_employed,3335.0,114,219,3,2,1
977,2025-02-13 21:27:46,53,F,3,graduate,married,2,self_employed,4422.0,35,143,4,1,0
978,2024-09-05 03:13:11,49,M,2,middle,divorced,7,private,4115.0,89,411,5,2,0
979,2025-02-09 00:19:25,23,M,2,high,married,1,self_employed,3425.0,63,166,1,3,0
980,2025-02-26 11:47:43,29,F,2,college,married,10,state,3783.0,9,466,2,1,1
981,2025-05-19 11:04:41,52,M,2,middle,married,10,private,5370.0,70,235,2,3,1
982,2025-01-26 08:03:45,38,F,4,high,single,3,private,6373.0,55,392,5,2,0
983,2025-04-10 00:03:26,50,M,2,high,married,2,private,3334.0,88,84,4,1,0
984,2025-02-24 14:52:11,39,M,1,college,married,0,private,2299.0,48,373,5,2,1
985,2025-04-13 06:37:37,19,M,5,college,single,10,self_employed,6472.0,29,255,4,1,0
986,2025-03-18 03:36:05,35,F,2,middle,married,0,self_employed,6501.0,28,416,3,2,0
987,2024-08-10 20:04:18,49,M,4,high,single,0,self_employed,4189.0,64,131,3,1,1
988,2024-06-20 18:54:12,42,M,3,high,single,1,state,6819.0,120,140,3,3,0
989,2025-07-20 19:48:45,23,F,4,graduate,married,3,private,4083.0,55,439,1,2,1
990,2024-08-30 04:08:18,25,F,3,middle,single,10,private,2649.0,17,311,1,3,1
991,2025-01-27 21:00:34,50,F,2,college,married,1,self_employed,2300.0,99,303,1,1,1
992,2024-05-15 18:58:06,55,F,4,high,single,6,private,2293.0,38,317,1,1,0
993,2024-11-02 22:26:48,46,M,4,college,married,7,private,3647.0,51,211,2,1,1
994,2025-01-13 15:42:28,21,F,2,graduate,married,8,self_employed,3093.0,102,476,3,3,1
995,2025-03-24 23:44:19,41,F,4,high,married,7,self_employed,2973.0,14,300,5,3,1
996,2025-01-11 06:07:08,49,F,3,college,married,10,private,3507.0,16,56,5,3,0
997,2024-09-12 06:42:59,42,F,5,high,single,7,state,4916.0,25,179,4,1,1
998,2025-11-25 02:13:59,40,M,4,college,single,9,private,3007.0,46,487,2,3,1
999,2025-01-01 07:11:29,35,M,1,high,married,3,self_employed,2834.0,103,269,3,2,0
1000,2025-08-05 01:25:23,27,F,4,high,married,4,self_employed,3077.0,77,377,3,1,1
1001,2025-06-13 19:05:01,28,M,5,middle,married,8,self_employed,5026.0,94,58,4,1,0
1002,2025-02-03 13:43:02,46,M,4,middle,married,9,private,3553.0,41,60,1,3,0
1003,2025-10-01 01:46:42,20,M,1,graduate,single,0,state,4016.0,50,142,1,2,0
1004,2024-03-26 15:15:13,21,F,4,college,single,4,private,6270.0,50,283,2,1,0
1005,2025-10-26 08:55:19,33,F,3,high,married,8,private,9849.0,14,324,1,3,0
1006,2025-09-04 15:57:36,47,F,2,college,married,1,unemployed,4556.0,67,81,2,2,0
1007,2024-12-25 15:38:55,42,F,4,college,married,3,private,4401.0,40,463,2,1,0
1008,2025-06-11 09:01:37,40,F,3,high,married,6,state,2405.0,115,322,5,2,0
1009,2025-01-06 19:13:12,38,F,4,high,married,0,private,4142.0,83,208,4,3,0
1010,2024-07-07 04:45:13,22,M,4,college,married,10,state,3721.0,105,253,1,1,1
1011,2025-07-29 21:43:46,30,F,2,high,single,4,state,4976.0,24,278,3,1,0
1012,2024-06-20 12:33:03,21,M,5,college,married,8,private,3174.0,14,398,1,1,1
1013,2024-08-09 13:10:34,46,M,3,high,single,4,state,3906.0,53,91,5,3,1
1014,2025-01-06 01:59:19,46,M,3,middle,single,4,unemployed,4500.0,69,311,1,1,1
1015,2025-08-26 06:56:20,27,F,3,college,married,10,self_employed,7076.0,68,285,2,2,1
1016,2024-09-29 06:23:06,29,F,2,college,single,9,unemployed,6294.0,79,404,3,2,1
1017,2024-12-18 17:21:41,30,F,4,graduate,single,5,private,5671.0,100,212,4,1,0
1018,2024-01-23 09:58:35,51,F,3,high,married,5,unemployed,4696.0,40,216,3,2,0
1019,2024-03-17 13:48:35,36,F,5,college,divorced,8,private,3131.0,35,414,5,3,0
1020,2024-02-02 20:11:49,46,M,5,graduate,single,7,private,4695.0,32,436,1,2,1
1021,2024-02-14 14:28:34,35,F,4,college,married,10,private,2779.0,44,421,5,1,1
1022,2025-09-18 00:28:46,44,F,2,graduate,married,3,private,3387.0,72,440,2,2,1
1023,2025-08-29 15:43:15,38,F,4,graduate,single,1,self_employed,6785.0,97,96,4,3,1
1024,2025-08-14 23:26:53,28,M,1,college,married,2,private,4395.0,50,345,2,1,0
1025,2024-02-02 13:32:59,51,M,4,graduate,married,5,state,3942.0,51,360,4,1,0
1026,2024-02-18 16:20:19,44,F,3,college,married,3,private,4124.0,109,168,1,2,0
1027,2024-07-15 20:18:44,47,M,5,high,married,8,private,3523.0,42,254,4,2,0
1028,2025-02-08 15:58:12,54,M,3,graduate,divorced,9,self_employed,1712.0,20,497,5,2,1
1029,2024-08-23 21:57:29,27,M,2,college,married,2,state,2339.0,42,112,2,2,1
1030,2024-12-13 22:03:10,21,M,5,middle,single,10,private,4519.0,5,418,4,1,0
1031,2024-04-28 06:51:45,40,M,3,high,married,6,self_employed,2638.0,44,193,3,3,0
1032,2025-06-09 11:13:51,30,F,4,high,married,2,self_employed,3506.0,108,434,2,3,1
1033,2024-08-09 03:24:42,34,F,5,college,single,2,private,2369.0,98,291,3,1,1
1034,2024-02-10 13:47:42,26,F,3,high,married,1,private,2831.0,108,55,3,2,1
1035,2025-06-18 03:58:25,33,M,3,high,married,5,unemployed,3636.0,37,99,2,2,0
1036,2025-10-13 00:51:09,32,M,3,college,single,0,private,5031.0,51,422,2,2,0
1037,2024-01-03 17:14:36,31,M,4,middle,single,1,private,5397.0,102,407,3,2,0
1038,2024-11-06 18:30:42,46,M,5,graduate,married,8,private,2815.0,91,148,1,2,0
1039,2025-08-18 20:04:42,40,M,2,high,single,5,private,4054.0,23,339,3,1,0
1040,2025-05-22 12:00:27,36,F,4,high,married,5,unemployed,2211.0,102,279,3,3,0
1041,2025-09-09 06:43:16,22,F,2,high,single,3,unemployed,3714.0,13,74,3,3,1
1042,2024-10-22 02:28:47,39,M,3,college,married,6,state,5083.0,31,367,4,2,0
1043,2024-09-20 18:01:21,24,M,4,college,married,3,self_employed,3557.0,64,121,3,1,0
1044,2025-05-24 16:45:45,29,M,4,high,single,0,self_employed,5770.0,79,235,2,3,0
1045,2024-04-14 03:17:52,33,M,3,high,married,6,state,4880.0,96,53,5,1,0
1046,2024-06-15 18:39:41,23,M,2,graduate,single,0,self_employed,3962.0,89,159,2,1,1
1047,2025-03-06 14:43:26,32,M,2,college,single,7,unemployed,3336.0,35,472,1,1,1
1048,2025-04-24 23:19:29,28,M,2,college,married,10,private,3020.0,43,275,2,1,0
1049,2024-03-20 08:39:47,50,M,2,high,single,7,private,2186.0,87,376,4,2,0
1050,2024-12-29 01:35:40,50,F,4,graduate,married,6,self_employed,2314.0,114,185,2,1,0
1051,2024-09-15 09:23:13,18,M,3,college,married,10,self_employed,5158.0,105,69,1,1,1
1052,2024-12-24 06:33:53,40,M,2,high,single,2,private,6184.0,117,327,3,3,1
1053,2025-11-22 15:40:45,42,M,4,graduate,single,8,private,2494.0,82,158,1,3,0
1054,2024-02-17 22:12:57,32,M,2,college,married,2,self_employed,3729.0,59,99,4,2,1
1055,2025-12-19 16:32:15,35,F,2,college,single,0,private,2098.0,93,272,1,2,0
1056,2024-11-16 04:37:07,48,F,5,college,married,2,self_employed,2587.0,10,234,1,1,1
1057,2025-07-09 15:16:39,32,F,1,high,single,5,self_employed,3988.0,113,102,4,3,1
1058,2024-10-28 20:43:30,20,F,3,college,married,0,private,3036.0,111,316,4,1,0
1059,2024-08-07 00:02:44,32,M,3,high,single,3,self_employed,1862.0,61,251,2,1,1
1060,2025-07-08 12:54:26,27,M,2,college,married,0,state,6645.0,63,496,5,2,0
1061,2025-05-08 23:53:29,32,M,2,high,married,2,private,3579.0,64,90,1,1,1
1062,2024-04-07 03:53:45,26,M,2,high,single,7,private,2474.0,17,273,1,3,0
1063,2025-05-21 22:43:10,23,F,2,graduate,married,1,private,3808.0,25,407,2,2,1
1064,2025-06-25 17:54:56,55,M,4,high,single,2,self_employed,3539.0,88,242,3,3,0
1065,2024-10-02 02:59:11,22,M,3,college,single,1,self_employed,4220.0,4,144,3,2,0
1066,2025-10-29 17:22:47,44,M,3,high,single,4,private,3233.0,83,496,2,1,1
1067,2025-04-04 20:22:07,45,M,3,middle,married,8,self_employed,4064.0,37,196,2,1,1
1068,2024-08-23 13:10:08,41,F,5,middle,married,5,state,5066.0,17,467,4,3,0
1069,2023-12-31 19:56:54,52,M,1,high,single,2,private,2295.0,72,429,3,1,1
1070,2025-04-29 17:18:21,18,M,4,high,married,3,private,2857.0,33,353,5,3,1
1071,2024-05-24 14:41:24,29,M,2,high,married,7,self_employed,4884.0,54,398,1,1,1
1072,2025-06-28 06:20:39,25,F,5,college,single,5,private,3002.0,104,295,5,3,0
1073,2025-01-10 07:32:49,39,M,2,high,single,5,self_employed,3538.0,84,351,5,3,1
1074,2024-11-28 17:02:59,42,F,1,middle,single,9,state,3088.0,117,172,3,2,0
1075,2024-04-21 12:55:22,52,M,3,high,single,9,state,3156.0,48,75,4,1,0
1076,2025-05-26 09:34:21,32,M,2,middle,married,2,private,3064.0,49,331,4,3,1
1077,2024-04-23 02:41:17,26,F,4,middle,married,7,private,2344.0,83,412,5,1,0
1078,2024-10-23 23:02:42,53,M,3,high,single,8,unemployed,4276.0,17,426,3,3,0
1079,2025-08-25 12:03:04,43,M,4,college,married,9,private,5281.0,103,393,1,3,1
1080,2025-10-25 20:48:34,47,F,2,college,single,2,private,3423.0,43,492,4,3,0
1081,2025-12-15 01:36:36,34,M,4,college,married,8,private,5076.0,57,318,1,2,0
1082,2025-11-22 08:22:11,35,M,2,college,married,2,self_employed,3066.0,61,127,5,2,0
1083,2025-02-01 20:35:03,32,F,5,college,single,4,private,3003.0,9,142,5,1,1
1084,2024-05-18 08:25:08,46,M,4,high,married,0,self_employed,4204.0,37,173,4,2,0
1085,2025-08-27 12:30:06,26,M,3,middle,single,6,private,4228.0,17,489,2,3,0
1086,2025-07-31 04:34:00,55,M,4,college,divorced,7,state,3500.0,74,448,1,1,1
1087,2025-04-12 04:36:25,24,F,3,high,single,4,self_employed,4614.0,85,377,3,3,1
1088,2024-04-05 08:45:35,35,M,3,high,married,4,state,2321.0,1,438,2,2,1
1089,2024-12-25 02:50:47,29,M,2,graduate,divorced,2,state,3273.0,1,204,5,3,0
1090,2024-11-15 05:15:47,42,F,4,high,married,8,self_employed,5104.0,98,373,4,1,1
1091,2025-08-30 08:26:08,43,F,3,middle,married,10,self_employed,5099.0,41,125,1,1,0
1092,2024-10-05 13:52:26,52,F,1,graduate,married,1,private,4879.0,102,96,1,3,1
1093,2024-08-19 20:56:39,47,M,4,high,single,3,state,5204.0,79,339,5,1,0
1094,2024-02-20 10:27:48,27,M,1,high,divorced,6,private,3196.0,95,368,3,3,1
1095,2025-08-24 21:11:55,25,M,4,middle,married,4,private,2005.0,47,318,4,3,1
1096,2025-06-27 09:23:04,51,F,2,high,married,0,private,3326.0,37,261,4,1,0
1097,2024-01-23 02:18:33,36,M,3,graduate,married,0,private,4549.0,87,323,2,3,0
1098,2024-11-04 15:48:30,21,F,4,college,single,2,private,4817.0,76,217,5,2,0
1099,2024-12-08 04:39:42,49,M,1,high,single,10,self_employed,3028.0,69,182,2,3,0
1100,2024-11-30 14:36:28,42,F,3,high,single,6,state,2595.0,44,163,5,3,0
1101,2025-10-24 19:40:30,18,F,3,high,single,2,private,2687.0,74,214,5,1,0
1102,2024-04-11 23:47:25,47,M,4,college,married,0,private,3010.0,47,193,1,1,0
1103,2024-08-03 15:09:20,41,F,2,high,single,8,state,1874.0,107,121,4,1,0
1104,2024-05-04 01:50:05,41,F,4,high,divorced,4,state,3028.0,86,291,4,2,0
1105,2024-06-19 04:21:42,50,M,3,college,single,4,self_employed,3702.0,48,235,4,2,1
1106,2025-10-16 04:27:19,36,M,3,college,married,6,private,3518.0,102,123,4,3,0
1107,2025-11-09 17:27:06,35,F,2,graduate,single,2,self_employed,3243.0,9,458,5,3,0
1108,2024-01-25 14:15:07,41,M,3,college,single,8,private,2861.0,100,279,1,1,0
1109,2025-03-29 10:14:57,25,M,3,college,married,3,state,2980.0,50,114,2,1,0
1110,2024-06-10 23:34:19,23,M,1,college,single,7,private,2998.0,28,71,3,2,0
1111,2024-05-12 13:40:11,50,F,3,graduate,married,5,private,4661.0,100,88,5,3,0
1112,2024-07-24 04:52:46,26,M,3,middle,married,1,unemployed,3640.0,79,235,4,2,0
1113,2024-05-13 21:39:38,37,F,3,high,single,6,self_employed,11030.0,9,159,4,2,0
1114,2024-12-15 20:15:39,28,M,2,high,married,0,private,3241.0,33,482,2,3,0
1115,2025-12-19 19:05:53,26,M,2,graduate,single,7,private,4244.0,55,261,1,2,1
1116,2025-02-24 02:31:09,40,F,3,graduate,single,4,self_employed,3267.0,76,383,2,1,1
1117,2025-06-03 23:13:09,48,M,3,college,married,7,private,3239.0,97,160,3,3,1
1118,2024-12-18 02:26:25,34,M,5,high,single,2,unemployed,6291.0,45,80,1,1,0
1119,2024-01-03 03:39:19,23,M,3,graduate,single,4,private,5162.0,98,201,1,1,0
1120,2024-02-23 09:42:02,27,F,4,middle,married,3,private,1970.0,95,360,4,1,1
1121,2024-07-07 06:38:52,24,M,1,high,married,2,private,2546.0,46,394,2,2,0
1122,2024-06-18 21:03:13,51,M,5,college,married,3,state,3471.0,113,138,2,2,0
1123,2025-08-28 14:57:08,30,M,2,college,married,0,private,3038.0,114,183,1,2,1
1124,2025-08-30 19:40:06,32,M,2,college,married,4,private,2148.0,35,263,3,1,0
1125,2025-09-07 12:12:23,20,M,2,high,married,1,unemployed,3792.0,67,206,1,2,0
1126,2025-04-02 10:33:14,34,M,1,high,single,5,private,1887.0,105,182,3,2,1
1127,2025-02-02 00:09:13,52,M,4,high,single,0,state,3806.0,65,493,1,1,1
1128,2025-04-10 21:05:28,33,M,2,middle,married,0,private,4701.0,89,471,1,2,1
1129,2024-10-15 23:15:24,42,F,2,college,single,4,state,4942.0,96,210,5,1,1
1130,2025-04-26 05:57:39,24,F,2,high,single,3,private,3462.0,68,74,3,3,0
1131,2025-07-25 22:38:12,23,M,5,high,married,9,self_employed,6178.0,44,211,2,2,0
1132,2025-07-02 22:03:39,45,M,4,high,married,2,self_employed,4089.0,63,447,1,3,0
1133,2025-03-16 02:18:26,20,M,5,college,married,4,self_employed,4895.0,100,455,3,2,0
1134,2024-02-04 10:03:38,35,F,4,college,single,2,unemployed,2814.0,39,366,2,2,1
1135,2025-06-05 05:06:50,30,M,5,high,married,9,private,6202.0,102,354,2,3,0
1136,2024-09-16 14:58:44,18,M,3,high,single,8,private,3637.0,25,213,2,1,0
1137,2025-06-18 21:03:03,38,M,2,graduate,divorced,1,private,6322.0,56,248,1,3,1
1138,2025-01-20 20:31:14,54,M,2,college,single,2,self_employed,5857.0,11,446,3,1,0
1139,2025-09-27 06:22:29,20,M,2,high,married,2,private,3985.0,103,147,3,3,0
1140,2024-08-27 01:45:27,48,M,4,high,married,1,self_employed,4196.0,86,233,3,3,1
1141,2025-11-02 22:01:36,38,F,1,graduate,single,2,unemployed,3419.0,15,445,4,2,0
1142,2025-08-31 11:16:11,45,F,2,college,married,9,private,2733.0,27,364,1,2,1
1143,2024-08-21 16:59:42,21,F,4,high,single,5,private,4484.0,64,99,2,2,0
1144,2024-12-10 06:40:13,51,F,2,middle,single,4,state,4405.0,60,405,2,2,0
1145,2025-01-14 21:13:03,18,M,1,high,single,2,private,2066.0,14,80,2,1,0
1146,2025-07-07 02:21:19,52,F,1,high,married,2,private,3537.0,107,179,1,3,0
1147,2025-05-10 02:02:01,42,F,4,middle,single,6,private,4934.0,56,464,2,1,0
1148,2025-09-05 23:18:42,30,F,2,high,married,8,self_employed,6082.0,81,82,2,1,1
1149,2024-09-19 00:05:01,18,F,2,middle,divorced,6,self_employed,4693.0,91,134,5,2,0
1150,2024-12-26 11:56:48,41,M,2,high,married,7,private,2141.0,21,441,1,2,0
1151,2024-11-02 12:45:02,21,M,4,high,single,2,private,2517.0,41,352,3,1,0
1152,2025-10-17 23:21:19,41,M,2,high,married,10,self_employed,3226.0,89,154,1,2,1
1153,2024-08-02 15:15:35,47,M,1,college,single,9,private,5941.0,93,205,5,3,0
1154,2025-02-24 14:24:41,28,M,5,high,single,9,self_employed,2944.0,26,470,3,1,0
1155,2024-03-20 17:18:39,27,M,4,college,married,7,state,5274.0,39,323,2,1,1
1156,2025-09-04 16:48:20,26,M,2,graduate,divorced,7,unemployed,2927.0,94,192,5,3,1
1157,2024-09-29 11:29:54,26,F,2,graduate,single,0,self_employed,4387.0,42,115,4,1,0
1158,2024-08-28 15:09:02,22,F,2,high,single,1,self_employed,2620.0,10,237,1,3,0
1159,2025-02-21 12:42:34,27,F,4,high,single,1,self_employed,3402.0,60,193,4,3,0
1160,2024-12-22 03:16:23,43,M,2,college,single,5,state,2450.0,18,244,4,2,0
1161,2025-09-03 00:32:41,29,F,5,middle,single,6,private,6034.0,72,71,3,2,1
1162,2025-01-14 22:19:17,47,F,4,middle,single,1,self_employed,2855.0,113,261,1,3,0
1163,2025-01-04 09:44:47,49,F,3,middle,single,8,state,2119.0,13,161,4,1,0
1164,2024-03-09 15:14:40,46,F,1,college,single,6,private,2061.0,34,484,2,1,0
1165,2024-01-09 00:21:22,38,M,4,college,married,6,state,3534.0,68,174,1,1,0
1166,2024-10-09 22:38:23,30,M,4,high,married,10,private,3102.0,19,160,3,2,0
1167,2025-12-21 16:34:10,53,F,4,graduate,married,6,private,4569.0,65,186,3,3,0
1168,2025-10-23 15:45:21,25,F,1,college,single,0,private,3353.0,26,324,1,2,1
1169,2025-03-27 03:43:27,35,M,4,middle,married,8,private,5476.0,77,379,2,3,0
1170,2025-03-28 12:10:51,35,M,4,high,single,9,private,3181.0,44,182,4,2,1
1171,2024-10-04 19:08:39,46,M,5,middle,married,0,self_employed,5215.0,112,363,4,3,0
1172,2024-05-01 13:54:55,38,M,3,graduate,single,5,state,2609.0,101,109,1,3,1
1173,2023-12-30 05:44:19,48,F,3,college,married,5,unemployed,2151.0,120,136,2,1,0
