loan_id,app_id,user_id,disburse_dt,principal,term_days,days_since_disburse,dpd_start_day,dpd_max_180d,paid_off_dt,chargeoff_dt,snapshot_dt,mob,dpd,dpd_bucket,is_active
323,742,3084,2025-04-15 22:23:46,4298,7,60,999,0,2025-04-23 22:23:46,,2025-06-14 22:23:46,2,0,M0,0
323,742,3084,2025-04-15 22:23:46,4298,7,90,999,0,2025-04-23 22:23:46,,2025-07-14 22:23:46,3,0,M0,0
323,742,3084,2025-04-15 22:23:46,4298,7,120,999,0,2025-04-23 22:23:46,,2025-08-13 22:23:46,4,0,M0,0
323,742,3084,2025-04-15 22:23:46,4298,7,150,999,0,2025-04-23 22:23:46,,2025-09-12 22:23:46,5,0,M0,0
323,742,3084,2025-04-15 22:23:46,4298,7,180,999,0,2025-04-23 22:23:46,,2025-10-12 22:23:46,6,0,M0,0
324,743,4640,2025-03-22 04:53:56,3555,14,0,999,0,2025-04-06 04:53:56,,2025-03-22 04:53:56,0,0,M0,1
324,743,4640,2025-03-22 04:53:56,3555,14,30,999,0,2025-04-06 04:53:56,,2025-04-21 04:53:56,1,0,M0,0
324,743,4640,2025-03-22 04:53:56,3555,14,60,999,0,2025-04-06 04:53:56,,2025-05-21 04:53:56,2,0,M0,0
324,743,4640,2025-03-22 04:53:56,3555,14,90,999,0,2025-04-06 04:53:56,,2025-06-20 04:53:56,3,0,M0,0
324,743,4640,2025-03-22 04:53:56,3555,14,120,999,0,2025-04-06 04:53:56,,2025-07-20 04:53:56,4,0,M0,0
324,743,4640,2025-03-22 04:53:56,3555,14,150,999,0,2025-04-06 04:53:56,,2025-08-19 04:53:56,5,0,M0,0
324,743,4640,2025-03-22 04:53:56,3555,14,180,999,0,2025-04-06 04:53:56,,2025-09-18 04:53:56,6,0,M0,0
325,744,313,2025-11-03 10:00:32,795,21,0,7,15,2025-12-03 10:00:32,,2025-11-03 10:00:32,0,0,M0,1
325,744,313,2025-11-03 10:00:32,795,21,30,7,15,2025-12-03 10:00:32,,2025-12-03 10:00:32,1,15,M1,1
326,745,2864,2024-09-04 05:13:18,3320,7,0,43,15,2024-09-16 05:13:18,,2024-09-04 05:13:18,0,0,M0,1
326,745,2864,2024-09-04 05:13:18,3320,7,30,43,15,2024-09-16 05:13:18,,2024-10-04 05:13:18,1,0,M0,0
326,745,2864,2024-09-04 05:13:18,3320,7,60,43,15,2024-09-16 05:13:18,,2024-11-03 05:13:18,2,15,M1,0
326,745,2864,2024-09-04 05:13:18,3320,7,90,43,15,2024-09-16 05:13:18,,2024-12-03 05:13:18,3,15,M1,0
326,745,2864,2024-09-04 05:13:18,3320,7,120,43,15,2024-09-16 05:13:18,,2025-01-02 05:13:18,4,15,M1,0
326,745,2864,2024-09-04 05:13:18,3320,7,150,43,15,2024-09-16 05:13:18,,2025-02-01 05:13:18,5,15,M1,0
326,745,2864,2024-09-04 05:13:18,3320,7,180,43,15,2024-09-16 05:13:18,,2025-03-03 05:13:18,6,15,M1,0
327,750,3754,2024-04-01 18:09:27,2338,90,0,999,0,2024-07-12 18:09:27,,2024-04-01 18:09:27,0,0,M0,1
327,750,3754,2024-04-01 18:09:27,2338,90,30,999,0,2024-07-12 18:09:27,,2024-05-01 18:09:27,1,0,M0,1
327,750,3754,2024-04-01 18:09:27,2338,90,60,999,0,2024-07-12 18:09:27,,2024-05-31 18:09:27,2,0,M0,1
327,750,3754,2024-04-01 18:09:27,2338,90,90,999,0,2024-07-12 18:09:27,,2024-06-30 18:09:27,3,0,M0,1
327,750,3754,2024-04-01 18:09:27,2338,90,120,999,0,2024-07-12 18:09:27,,2024-07-30 18:09:27,4,0,M0,0
327,750,3754,2024-04-01 18:09:27,2338,90,150,999,0,2024-07-12 18:09:27,,2024-08-29 18:09:27,5,0,M0,0
327,750,3754,2024-04-01 18:09:27,2338,90,180,999,0,2024-07-12 18:09:27,,2024-09-28 18:09:27,6,0,M0,0
328,756,3346,2024-09-22 13:02:05,4802,120,0,65,25,2025-01-20 13:02:05,,2024-09-22 13:02:05,0,0,M0,1
328,756,3346,2024-09-22 13:02:05,4802,120,30,65,25,2025-01-20 13:02:05,,2024-10-22 13:02:05,1,0,M0,1
328,756,3346,2024-09-22 13:02:05,4802,120,60,65,25,2025-01-20 13:02:05,,2024-11-21 13:02:05,2,0,M0,1
328,756,3346,2024-09-22 13:02:05,4802,120,90,65,25,2025-01-20 13:02:05,,2024-12-21 13:02:05,3,25,M1,1
328,756,3346,2024-09-22 13:02:05,4802,120,120,65,25,2025-01-20 13:02:05,,2025-01-20 13:02:05,4,25,M1,1
328,756,3346,2024-09-22 13:02:05,4802,120,150,65,25,2025-01-20 13:02:05,,2025-02-19 13:02:05,5,25,M1,0
328,756,3346,2024-09-22 13:02:05,4802,120,180,65,25,2025-01-20 13:02:05,,2025-03-21 13:02:05,6,25,M1,0
329,758,2709,2025-11-13 02:05:21,540,180,0,33,25,2026-05-12 02:05:21,,2025-11-13 02:05:21,0,0,M0,1
329,758,2709,2025-11-13 02:05:21,540,180,30,33,25,2026-05-12 02:05:21,,2025-12-13 02:05:21,1,0,M0,1
330,761,4599,2024-08-19 05:01:10,1375,7,0,999,0,2024-09-07 05:01:10,,2024-08-19 05:01:10,0,0,M0,1
330,761,4599,2024-08-19 05:01:10,1375,7,30,999,0,2024-09-07 05:01:10,,2024-09-18 05:01:10,1,0,M0,0
330,761,4599,2024-08-19 05:01:10,1375,7,60,999,0,2024-09-07 05:01:10,,2024-10-18 05:01:10,2,0,M0,0
330,761,4599,2024-08-19 05:01:10,1375,7,90,999,0,2024-09-07 05:01:10,,2024-11-17 05:01:10,3,0,M0,0
330,761,4599,2024-08-19 05:01:10,1375,7,120,999,0,2024-09-07 05:01:10,,2024-12-17 05:01:10,4,0,M0,0
330,761,4599,2024-08-19 05:01:10,1375,7,150,999,0,2024-09-07 05:01:10,,2025-01-16 05:01:10,5,0,M0,0
330,761,4599,2024-08-19 05:01:10,1375,7,180,999,0,2024-09-07 05:01:10,,2025-02-15 05:01:10,6,0,M0,0
331,762,1946,2025-11-18 08:08:21,3531,120,0,44,15,2026-03-21 08:08:21,,2025-11-18 08:08:21,0,0,M0,1
331,762,1946,2025-11-18 08:08:21,3531,120,30,44,15,2026-03-21 08:08:21,,2025-12-18 08:08:21,1,0,M0,1
332,763,2787,2025-06-29 12:08:19,508,60,0,999,0,2025-08-31 12:08:19,,2025-06-29 12:08:19,0,0,M0,1
332,763,2787,2025-06-29 12:08:19,508,60,30,999,0,2025-08-31 12:08:19,,2025-07-29 12:08:19,1,0,M0,1
332,763,2787,2025-06-29 12:08:19,508,60,60,999,0,2025-08-31 12:08:19,,2025-08-28 12:08:19,2,0,M0,1
332,763,2787,2025-06-29 12:08:19,508,60,90,999,0,2025-08-31 12:08:19,,2025-09-27 12:08:19,3,0,M0,0
332,763,2787,2025-06-29 12:08:19,508,60,120,999,0,2025-08-31 12:08:19,,2025-10-27 12:08:19,4,0,M0,0
332,763,2787,2025-06-29 12:08:19,508,60,150,999,0,2025-08-31 12:08:19,,2025-11-26 12:08:19,5,0,M0,0
333,764,3446,2024-02-18 08:44:32,3458,14,0,999,0,2024-03-04 08:44:32,,2024-02-18 08:44:32,0,0,M0,1
333,764,3446,2024-02-18 08:44:32,3458,14,30,999,0,2024-03-04 08:44:32,,2024-03-19 08:44:32,1,0,M0,0
333,764,3446,2024-02-18 08:44:32,3458,14,60,999,0,2024-03-04 08:44:32,,2024-04-18 08:44:32,2,0,M0,0
333,764,3446,2024-02-18 08:44:32,3458,14,90,999,0,2024-03-04 08:44:32,,2024-05-18 08:44:32,3,0,M0,0
333,764,3446,2024-02-18 08:44:32,3458,14,120,999,0,2024-03-04 08:44:32,,2024-06-17 08:44:32,4,0,M0,0
333,764,3446,2024-02-18 08:44:32,3458,14,150,999,0,2024-03-04 08:44:32,,2024-07-17 08:44:32,5,0,M0,0
333,764,3446,2024-02-18 08:44:32,3458,14,180,999,0,2024-03-04 08:44:32,,2024-08-16 08:44:32,6,0,M0,0
334,765,3642,2024-07-01 01:15:11,2715,14,0,999,0,2024-07-15 01:15:11,,2024-07-01 01:15:11,0,0,M0,1
334,765,3642,2024-07-01 01:15:11,2715,14,30,999,0,2024-07-15 01:15:11,,2024-07-31 01:15:11,1,0,M0,0
334,765,3642,2024-07-01 01:15:11,2715,14,60,999,0,2024-07-15 01:15:11,,2024-08-30 01:15:11,2,0,M0,0
334,765,3642,2024-07-01 01:15:11,2715,14,90,999,0,2024-07-15 01:15:11,,2024-09-29 01:15:11,3,0,M0,0
334,765,3642,2024-07-01 01:15:11,2715,14,120,999,0,2024-07-15 01:15:11,,2024-10-29 01:15:11,4,0,M0,0
334,765,3642,2024-07-01 01:15:11,2715,14,150,999,0,2024-07-15 01:15:11,,2024-11-28 01:15:11,5,0,M0,0
334,765,3642,2024-07-01 01:15:11,2715,14,180,999,0,2024-07-15 01:15:11,,2024-12-28 01:15:11,6,0,M0,0
335,766,4703,2024-04-25 19:38:10,1690,21,0,999,0,2024-05-22 19:38:10,,2024-04-25 19:38:10,0,0,M0,1
335,766,4703,2024-04-25 19:38:10,1690,21,30,999,0,2024-05-22 19:38:10,,2024-05-25 19:38:10,1,0,M0,0
335,766,4703,2024-04-25 19:38:10,1690,21,60,999,0,2024-05-22 19:38:10,,2024-06-24 19:38:10,2,0,M0,0
335,766,4703,2024-04-25 19:38:10,1690,21,90,999,0,2024-05-22 19:38:10,,2024-07-24 19:38:10,3,0,M0,0
335,766,4703,2024-04-25 19:38:10,1690,21,120,999,0,2024-05-22 19:38:10,,2024-08-23 19:38:10,4,0,M0,0
335,766,4703,2024-04-25 19:38:10,1690,21,150,999,0,2024-05-22 19:38:10,,2024-09-22 19:38:10,5,0,M0,0
335,766,4703,2024-04-25 19:38:10,1690,21,180,999,0,2024-05-22 19:38:10,,2024-10-22 19:38:10,6,0,M0,0
336,770,4511,2025-04-26 09:40:49,3991,90,0,999,0,2025-07-30 09:40:49,,2025-04-26 09:40:49,0,0,M0,1
336,770,4511,2025-04-26 09:40:49,3991,90,30,999,0,2025-07-30 09:40:49,,2025-05-26 09:40:49,1,0,M0,1
336,770,4511,2025-04-26 09:40:49,3991,90,60,999,0,2025-07-30 09:40:49,,2025-06-25 09:40:49,2,0,M0,1
336,770,4511,2025-04-26 09:40:49,3991,90,90,999,0,2025-07-30 09:40:49,,2025-07-25 09:40:49,3,0,M0,1
336,770,4511,2025-04-26 09:40:49,3991,90,120,999,0,2025-07-30 09:40:49,,2025-08-24 09:40:49,4,0,M0,0
336,770,4511,2025-04-26 09:40:49,3991,90,150,999,0,2025-07-30 09:40:49,,2025-09-23 09:40:49,5,0,M0,0
336,770,4511,2025-04-26 09:40:49,3991,90,180,999,0,2025-07-30 09:40:49,,2025-10-23 09:40:49,6,0,M0,0
337,772,4845,2025-08-01 02:21:59,2892,14,0,999,0,2025-08-17 02:21:59,,2025-08-01 02:21:59,0,0,M0,1
337,772,4845,2025-08-01 02:21:59,2892,14,30,999,0,2025-08-17 02:21:59,,2025-08-31 02:21:59,1,0,M0,0
337,772,4845,2025-08-01 02:21:59,2892,14,60,999,0,2025-08-17 02:21:59,,2025-09-30 02:21:59,2,0,M0,0
337,772,4845,2025-08-01 02:21:59,2892,14,90,999,0,2025-08-17 02:21:59,,2025-10-30 02:21:59,3,0,M0,0
337,772,4845,2025-08-01 02:21:59,2892,14,120,999,0,2025-08-17 02:21:59,,2025-11-29 02:21:59,4,0,M0,0
338,781,368,2025-03-15 15:57:39,4025,120,0,999,0,2025-07-16 15:57:39,,2025-03-15 15:57:39,0,0,M0,1
338,781,368,2025-03-15 15:57:39,4025,120,30,999,0,2025-07-16 15:57:39,,2025-04-14 15:57:39,1,0,M0,1
338,781,368,2025-03-15 15:57:39,4025,120,60,999,0,2025-07-16 15:57:39,,2025-05-14 15:57:39,2,0,M0,1
338,781,368,2025-03-15 15:57:39,4025,120,90,999,0,2025-07-16 15:57:39,,2025-06-13 15:57:39,3,0,M0,1
338,781,368,2025-03-15 15:57:39,4025,120,120,999,0,2025-07-16 15:57:39,,2025-07-13 15:57:39,4,0,M0,1
338,781,368,2025-03-15 15:57:39,4025,120,150,999,0,2025-07-16 15:57:39,,2025-08-12 15:57:39,5,0,M0,0
338,781,368,2025-03-15 15:57:39,4025,120,180,999,0,2025-07-16 15:57:39,,2025-09-11 15:57:39,6,0,M0,0
339,786,3897,2025-03-31 03:53:34,2444,30,0,999,0,2025-05-10 03:53:34,,2025-03-31 03:53:34,0,0,M0,1
339,786,3897,2025-03-31 03:53:34,2444,30,30,999,0,2025-05-10 03:53:34,,2025-04-30 03:53:34,1,0,M0,1
339,786,3897,2025-03-31 03:53:34,2444,30,60,999,0,2025-05-10 03:53:34,,2025-05-30 03:53:34,2,0,M0,0
339,786,3897,2025-03-31 03:53:34,2444,30,90,999,0,2025-05-10 03:53:34,,2025-06-29 03:53:34,3,0,M0,0
339,786,3897,2025-03-31 03:53:34,2444,30,120,999,0,2025-05-10 03:53:34,,2025-07-29 03:53:34,4,0,M0,0
339,786,3897,2025-03-31 03:53:34,2444,30,150,999,0,2025-05-10 03:53:34,,2025-08-28 03:53:34,5,0,M0,0
339,786,3897,2025-03-31 03:53:34,2444,30,180,999,0,2025-05-10 03:53:34,,2025-09-27 03:53:34,6,0,M0,0
340,790,3495,2024-08-31 23:18:06,539,90,0,63,25,2024-12-11 23:18:06,,2024-08-31 23:18:06,0,0,M0,1
340,790,3495,2024-08-31 23:18:06,539,90,30,63,25,2024-12-11 23:18:06,,2024-09-30 23:18:06,1,0,M0,1
340,790,3495,2024-08-31 23:18:06,539,90,60,63,25,2024-12-11 23:18:06,,2024-10-30 23:18:06,2,0,M0,1
340,790,3495,2024-08-31 23:18:06,539,90,90,63,25,2024-12-11 23:18:06,,2024-11-29 23:18:06,3,25,M1,1
340,790,3495,2024-08-31 23:18:06,539,90,120,63,25,2024-12-11 23:18:06,,2024-12-29 23:18:06,4,25,M1,0
340,790,3495,2024-08-31 23:18:06,539,90,150,63,25,2024-12-11 23:18:06,,2025-01-28 23:18:06,5,25,M1,0
340,790,3495,2024-08-31 23:18:06,539,90,180,63,25,2024-12-11 23:18:06,,2025-02-27 23:18:06,6,25,M1,0
341,791,828,2024-03-11 22:07:37,1088,30,0,999,0,2024-04-15 22:07:37,,2024-03-11 22:07:37,0,0,M0,1
341,791,828,2024-03-11 22:07:37,1088,30,30,999,0,2024-04-15 22:07:37,,2024-04-10 22:07:37,1,0,M0,1
341,791,828,2024-03-11 22:07:37,1088,30,60,999,0,2024-04-15 22:07:37,,2024-05-10 22:07:37,2,0,M0,0
341,791,828,2024-03-11 22:07:37,1088,30,90,999,0,2024-04-15 22:07:37,,2024-06-09 22:07:37,3,0,M0,0
341,791,828,2024-03-11 22:07:37,1088,30,120,999,0,2024-04-15 22:07:37,,2024-07-09 22:07:37,4,0,M0,0
341,791,828,2024-03-11 22:07:37,1088,30,150,999,0,2024-04-15 22:07:37,,2024-08-08 22:07:37,5,0,M0,0
341,791,828,2024-03-11 22:07:37,1088,30,180,999,0,2024-04-15 22:07:37,,2024-09-07 22:07:37,6,0,M0,0
342,792,175,2025-05-18 14:02:21,2461,30,0,37,5,2025-06-22 14:02:21,,2025-05-18 14:02:21,0,0,M0,1
342,792,175,2025-05-18 14:02:21,2461,30,30,37,5,2025-06-22 14:02:21,,2025-06-17 14:02:21,1,0,M0,1
342,792,175,2025-05-18 14:02:21,2461,30,60,37,5,2025-06-22 14:02:21,,2025-07-17 14:02:21,2,5,M1,0
342,792,175,2025-05-18 14:02:21,2461,30,90,37,5,2025-06-22 14:02:21,,2025-08-16 14:02:21,3,5,M1,0
342,792,175,2025-05-18 14:02:21,2461,30,120,37,5,2025-06-22 14:02:21,,2025-09-15 14:02:21,4,5,M1,0
342,792,175,2025-05-18 14:02:21,2461,30,150,37,5,2025-06-22 14:02:21,,2025-10-15 14:02:21,5,5,M1,0
342,792,175,2025-05-18 14:02:21,2461,30,180,37,5,2025-06-22 14:02:21,,2025-11-14 14:02:21,6,5,M1,0
343,795,1202,2025-03-07 20:45:42,4091,7,0,14,5,2025-03-26 20:45:42,,2025-03-07 20:45:42,0,0,M0,1
343,795,1202,2025-03-07 20:45:42,4091,7,30,14,5,2025-03-26 20:45:42,,2025-04-06 20:45:42,1,5,M1,0
343,795,1202,2025-03-07 20:45:42,4091,7,60,14,5,2025-03-26 20:45:42,,2025-05-06 20:45:42,2,5,M1,0
343,795,1202,2025-03-07 20:45:42,4091,7,90,14,5,2025-03-26 20:45:42,,2025-06-05 20:45:42,3,5,M1,0
343,795,1202,2025-03-07 20:45:42,4091,7,120,14,5,2025-03-26 20:45:42,,2025-07-05 20:45:42,4,5,M1,0
343,795,1202,2025-03-07 20:45:42,4091,7,150,14,5,2025-03-26 20:45:42,,2025-08-04 20:45:42,5,5,M1,0
343,795,1202,2025-03-07 20:45:42,4091,7,180,14,5,2025-03-26 20:45:42,,2025-09-03 20:45:42,6,5,M1,0
344,799,3039,2024-05-11 10:48:13,4192,30,0,999,0,2024-06-15 10:48:13,,2024-05-11 10:48:13,0,0,M0,1
344,799,3039,2024-05-11 10:48:13,4192,30,30,999,0,2024-06-15 10:48:13,,2024-06-10 10:48:13,1,0,M0,1
344,799,3039,2024-05-11 10:48:13,4192,30,60,999,0,2024-06-15 10:48:13,,2024-07-10 10:48:13,2,0,M0,0
344,799,3039,2024-05-11 10:48:13,4192,30,90,999,0,2024-06-15 10:48:13,,2024-08-09 10:48:13,3,0,M0,0
344,799,3039,2024-05-11 10:48:13,4192,30,120,999,0,2024-06-15 10:48:13,,2024-09-08 10:48:13,4,0,M0,0
344,799,3039,2024-05-11 10:48:13,4192,30,150,999,0,2024-06-15 10:48:13,,2024-10-08 10:48:13,5,0,M0,0
344,799,3039,2024-05-11 10:48:13,4192,30,180,999,0,2024-06-15 10:48:13,,2024-11-07 10:48:13,6,0,M0,0
345,807,3771,2024-02-29 04:51:06,906,7,0,26,15,2024-03-16 04:51:06,,2024-02-29 04:51:06,0,0,M0,1
345,807,3771,2024-02-29 04:51:06,906,7,30,26,15,2024-03-16 04:51:06,,2024-03-30 04:51:06,1,4,M1,0
345,807,3771,2024-02-29 04:51:06,906,7,60,26,15,2024-03-16 04:51:06,,2024-04-29 04:51:06,2,15,M1,0
345,807,3771,2024-02-29 04:51:06,906,7,90,26,15,2024-03-16 04:51:06,,2024-05-29 04:51:06,3,15,M1,0
345,807,3771,2024-02-29 04:51:06,906,7,120,26,15,2024-03-16 04:51:06,,2024-06-28 04:51:06,4,15,M1,0
345,807,3771,2024-02-29 04:51:06,906,7,150,26,15,2024-03-16 04:51:06,,2024-07-28 04:51:06,5,15,M1,0
345,807,3771,2024-02-29 04:51:06,906,7,180,26,15,2024-03-16 04:51:06,,2024-08-27 04:51:06,6,15,M1,0
346,815,3396,2024-12-10 22:05:58,3556,90,0,999,0,2025-03-14 22:05:58,,2024-12-10 22:05:58,0,0,M0,1
346,815,3396,2024-12-10 22:05:58,3556,90,30,999,0,2025-03-14 22:05:58,,2025-01-09 22:05:58,1,0,M0,1
346,815,3396,2024-12-10 22:05:58,3556,90,60,999,0,2025-03-14 22:05:58,,2025-02-08 22:05:58,2,0,M0,1
346,815,3396,2024-12-10 22:05:58,3556,90,90,999,0,2025-03-14 22:05:58,,2025-03-10 22:05:58,3,0,M0,1
346,815,3396,2024-12-10 22:05:58,3556,90,120,999,0,2025-03-14 22:05:58,,2025-04-09 22:05:58,4,0,M0,0
346,815,3396,2024-12-10 22:05:58,3556,90,150,999,0,2025-03-14 22:05:58,,2025-05-09 22:05:58,5,0,M0,0
346,815,3396,2024-12-10 22:05:58,3556,90,180,999,0,2025-03-14 22:05:58,,2025-06-08 22:05:58,6,0,M0,0
347,816,369,2024-12-09 23:02:24,4217,21,0,50,5,2024-12-31 23:02:24,,2024-12-09 23:02:24,0,0,M0,1
347,816,369,2024-12-09 23:02:24,4217,21,30,50,5,2024-12-31 23:02:24,,2025-01-08 23:02:24,1,0,M0,0
347,816,369,2024-12-09 23:02:24,4217,21,60,50,5,2024-12-31 23:02:24,,2025-02-07 23:02:24,2,5,M1,0
347,816,369,2024-12-09 23:02:24,4217,21,90,50,5,2024-12-31 23:02:24,,2025-03-09 23:02:24,3,5,M1,0
347,816,369,2024-12-09 23:02:24,4217,21,120,50,5,2024-12-31 23:02:24,,2025-04-08 23:02:24,4,5,M1,0
347,816,369,2024-12-09 23:02:24,4217,21,150,50,5,2024-12-31 23:02:24,,2025-05-08 23:02:24,5,5,M1,0
347,816,369,2024-12-09 23:02:24,4217,21,180,50,5,2024-12-31 23:02:24,,2025-06-07 23:02:24,6,5,M1,0
348,817,2482,2024-05-30 14:23:53,4377,180,0,999,0,2024-11-29 14:23:53,,2024-05-30 14:23:53,0,0,M0,1
348,817,2482,2024-05-30 14:23:53,4377,180,30,999,0,2024-11-29 14:23:53,,2024-06-29 14:23:53,1,0,M0,1
348,817,2482,2024-05-30 14:23:53,4377,180,60,999,0,2024-11-29 14:23:53,,2024-07-29 14:23:53,2,0,M0,1
348,817,2482,2024-05-30 14:23:53,4377,180,90,999,0,2024-11-29 14:23:53,,2024-08-28 14:23:53,3,0,M0,1
348,817,2482,2024-05-30 14:23:53,4377,180,120,999,0,2024-11-29 14:23:53,,2024-09-27 14:23:53,4,0,M0,1
348,817,2482,2024-05-30 14:23:53,4377,180,150,999,0,2024-11-29 14:23:53,,2024-10-27 14:23:53,5,0,M0,1
348,817,2482,2024-05-30 14:23:53,4377,180,180,999,0,2024-11-29 14:23:53,,2024-11-26 14:23:53,6,0,M0,1
349,819,1130,2025-06-07 22:24:42,1051,30,0,999,0,2025-07-07 22:24:42,,2025-06-07 22:24:42,0,0,M0,1
349,819,1130,2025-06-07 22:24:42,1051,30,30,999,0,2025-07-07 22:24:42,,2025-07-07 22:24:42,1,0,M0,1
349,819,1130,2025-06-07 22:24:42,1051,30,60,999,0,2025-07-07 22:24:42,,2025-08-06 22:24:42,2,0,M0,0
349,819,1130,2025-06-07 22:24:42,1051,30,90,999,0,2025-07-07 22:24:42,,2025-09-05 22:24:42,3,0,M0,0
349,819,1130,2025-06-07 22:24:42,1051,30,120,999,0,2025-07-07 22:24:42,,2025-10-05 22:24:42,4,0,M0,0
349,819,1130,2025-06-07 22:24:42,1051,30,150,999,0,2025-07-07 22:24:42,,2025-11-04 22:24:42,5,0,M0,0
349,819,1130,2025-06-07 22:24:42,1051,30,180,999,0,2025-07-07 22:24:42,,2025-12-04 22:24:42,6,0,M0,0
350,820,3477,2025-03-17 00:11:10,4139,21,0,999,0,2025-04-15 00:11:10,,2025-03-17 00:11:10,0,0,M0,1
350,820,3477,2025-03-17 00:11:10,4139,21,30,999,0,2025-04-15 00:11:10,,2025-04-16 00:11:10,1,0,M0,0
350,820,3477,2025-03-17 00:11:10,4139,21,60,999,0,2025-04-15 00:11:10,,2025-05-16 00:11:10,2,0,M0,0
350,820,3477,2025-03-17 00:11:10,4139,21,90,999,0,2025-04-15 00:11:10,,2025-06-15 00:11:10,3,0,M0,0
350,820,3477,2025-03-17 00:11:10,4139,21,120,999,0,2025-04-15 00:11:10,,2025-07-15 00:11:10,4,0,M0,0
350,820,3477,2025-03-17 00:11:10,4139,21,150,999,0,2025-04-15 00:11:10,,2025-08-14 00:11:10,5,0,M0,0
350,820,3477,2025-03-17 00:11:10,4139,21,180,999,0,2025-04-15 00:11:10,,2025-09-13 00:11:10,6,0,M0,0
351,821,1134,2025-01-14 00:25:01,3797,120,0,53,15,2025-05-24 00:25:01,,2025-01-14 00:25:01,0,0,M0,1
351,821,1134,2025-01-14 00:25:01,3797,120,30,53,15,2025-05-24 00:25:01,,2025-02-13 00:25:01,1,0,M0,1
351,821,1134,2025-01-14 00:25:01,3797,120,60,53,15,2025-05-24 00:25:01,,2025-03-15 00:25:01,2,7,M1,1
351,821,1134,2025-01-14 00:25:01,3797,120,90,53,15,2025-05-24 00:25:01,,2025-04-14 00:25:01,3,15,M1,1
351,821,1134,2025-01-14 00:25:01,3797,120,120,53,15,2025-05-24 00:25:01,,2025-05-14 00:25:01,4,15,M1,1
351,821,1134,2025-01-14 00:25:01,3797,120,150,53,15,2025-05-24 00:25:01,,2025-06-13 00:25:01,5,15,M1,0
351,821,1134,2025-01-14 00:25:01,3797,120,180,53,15,2025-05-24 00:25:01,,2025-07-13 00:25:01,6,15,M1,0
352,822,2951,2025-05-21 23:04:34,2659,7,0,999,0,2025-06-10 23:04:34,,2025-05-21 23:04:34,0,0,M0,1
352,822,2951,2025-05-21 23:04:34,2659,7,30,999,0,2025-06-10 23:04:34,,2025-06-20 23:04:34,1,0,M0,0
352,822,2951,2025-05-21 23:04:34,2659,7,60,999,0,2025-06-10 23:04:34,,2025-07-20 23:04:34,2,0,M0,0
352,822,2951,2025-05-21 23:04:34,2659,7,90,999,0,2025-06-10 23:04:34,,2025-08-19 23:04:34,3,0,M0,0
352,822,2951,2025-05-21 23:04:34,2659,7,120,999,0,2025-06-10 23:04:34,,2025-09-18 23:04:34,4,0,M0,0
352,822,2951,2025-05-21 23:04:34,2659,7,150,999,0,2025-06-10 23:04:34,,2025-10-18 23:04:34,5,0,M0,0
352,822,2951,2025-05-21 23:04:34,2659,7,180,999,0,2025-06-10 23:04:34,,2025-11-17 23:04:34,6,0,M0,0
353,824,3327,2024-10-17 02:41:18,4127,120,0,999,0,2025-02-27 02:41:18,,2024-10-17 02:41:18,0,0,M0,1
353,824,3327,2024-10-17 02:41:18,4127,120,30,999,0,2025-02-27 02:41:18,,2024-11-16 02:41:18,1,0,M0,1
353,824,3327,2024-10-17 02:41:18,4127,120,60,999,0,2025-02-27 02:41:18,,2024-12-16 02:41:18,2,0,M0,1
353,824,3327,2024-10-17 02:41:18,4127,120,90,999,0,2025-02-27 02:41:18,,2025-01-15 02:41:18,3,0,M0,1
353,824,3327,2024-10-17 02:41:18,4127,120,120,999,0,2025-02-27 02:41:18,,2025-02-14 02:41:18,4,0,M0,1
353,824,3327,2024-10-17 02:41:18,4127,120,150,999,0,2025-02-27 02:41:18,,2025-03-16 02:41:18,5,0,M0,0
353,824,3327,2024-10-17 02:41:18,4127,120,180,999,0,2025-02-27 02:41:18,,2025-04-15 02:41:18,6,0,M0,0
354,825,1989,2025-01-06 09:29:12,3723,60,0,999,0,2025-03-19 09:29:12,,2025-01-06 09:29:12,0,0,M0,1
354,825,1989,2025-01-06 09:29:12,3723,60,30,999,0,2025-03-19 09:29:12,,2025-02-05 09:29:12,1,0,M0,1
354,825,1989,2025-01-06 09:29:12,3723,60,60,999,0,2025-03-19 09:29:12,,2025-03-07 09:29:12,2,0,M0,1
354,825,1989,2025-01-06 09:29:12,3723,60,90,999,0,2025-03-19 09:29:12,,2025-04-06 09:29:12,3,0,M0,0
354,825,1989,2025-01-06 09:29:12,3723,60,120,999,0,2025-03-19 09:29:12,,2025-05-06 09:29:12,4,0,M0,0
354,825,1989,2025-01-06 09:29:12,3723,60,150,999,0,2025-03-19 09:29:12,,2025-06-05 09:29:12,5,0,M0,0
354,825,1989,2025-01-06 09:29:12,3723,60,180,999,0,2025-03-19 09:29:12,,2025-07-05 09:29:12,6,0,M0,0
355,826,4100,2025-04-21 07:44:51,813,14,0,999,0,2025-05-05 07:44:51,,2025-04-21 07:44:51,0,0,M0,1
355,826,4100,2025-04-21 07:44:51,813,14,30,999,0,2025-05-05 07:44:51,,2025-05-21 07:44:51,1,0,M0,0
355,826,4100,2025-04-21 07:44:51,813,14,60,999,0,2025-05-05 07:44:51,,2025-06-20 07:44:51,2,0,M0,0
355,826,4100,2025-04-21 07:44:51,813,14,90,999,0,2025-05-05 07:44:51,,2025-07-20 07:44:51,3,0,M0,0
