channel,product_type,requested_amount,requested_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,apply_hour,apply_dayofweek,y_dpd30_ever,score
app,installment,2499,90,1,24,0.26,0,53,26,20,F,3,high,divorced,2,private,3382.0,46,488,3,1,1,542.0,0,0.4,3,4,1,1,0,0.0,0,0.0,75.0,75.0,1.0,1.0,1.0,1.0,15,5,0,771.1015341764531
app,installment,3103,60,6,18,0.06,0,45,22,25,F,4,college,divorced,5,state,6760.0,108,231,3,3,1,467.0,0,0.51,2,0,3,2,0,0.0,0,0.0,31.0,52.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,21,6,0,941.7431510896987
app,short_term,2965,30,3,23,0.65,0,51,45,43,M,3,college,single,7,self_employed,7027.0,34,160,3,1,1,669.0,0,0.46,9,1,1,1,0,0.0,0,0.0,13.0,13.0,1.0,1.0,1.0,1.0,14,5,0,908.9772931798293
app,installment,3593,60,0,28,0.06,0,53,30,32,M,2,middle,married,2,private,5490.0,33,251,2,1,0,703.0,3,0.23,4,0,1,1,0,0.0,0,0.0,45.0,45.0,3.0,3.0,1.0,0.0,21,5,0,949.6690502229696
app,short_term,3695,30,5,21,0.13,0,47,20,28,M,5,graduate,married,7,self_employed,4189.0,64,286,1,3,0,648.0,2,0.23,6,1,3,3,0,0.0,0,0.0,28.0,33.0,1.6666666666666667,2.0,1.0,0.6666666666666666,16,5,0,871.0901699398892
app,installment,1274,60,2,18,0.27,0,56,42,46,F,2,college,single,9,private,3500.0,31,177,5,2,1,611.0,0,0.21,6,2,2,2,0,0.0,0,0.0,61.0,74.0,2.0,2.0,1.0,1.0,3,5,0,1143.67758125415
app,short_term,2949,30,6,16,0.34,0,75,17,51,M,3,college,married,4,private,6014.0,67,127,5,2,0,667.0,0,0.31,10,0,2,1,0,0.0,0,0.0,8.5,14.0,2.5,3.0,0.5,1.0,10,4,0,1133.62970138919
web,short_term,1683,21,8,24,0.24,0,52,33,53,F,4,graduate,single,2,private,1891.0,87,206,2,3,0,642.0,2,0.24,6,0,3,2,0,0.0,0,0.0,42.666666666666664,66.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,11,1,0,675.2651954455137
app,installment,2147,90,5,28,0.28,0,93,46,47,F,2,college,single,0,private,3156.0,83,300,5,2,0,594.0,0,0.12,8,0,2,2,0,0.0,0,0.0,79.5,82.0,3.0,4.0,1.0,1.0,6,6,0,903.4144344433117
app,short_term,4076,14,5,9,0.45,0,70,37,42,F,4,high,married,7,unemployed,5379.0,93,359,5,3,0,648.0,0,0.26,6,3,3,3,0,0.0,0,0.0,40.0,50.0,2.6666666666666665,3.0,1.0,0.6666666666666666,7,3,0,778.4017659304468
partner,short_term,1589,30,7,17,0.03,0,67,26,44,F,5,high,married,3,private,5871.0,120,153,5,1,1,658.0,0,0.53,8,0,1,1,0,0.0,0,0.0,28.0,28.0,2.0,2.0,0.0,1.0,13,1,0,1123.3357975173512
app,short_term,564,7,2,29,0.27,0,49,12,27,M,5,middle,married,7,private,3549.0,100,201,5,2,0,664.0,0,0.71,5,1,2,2,0,0.0,0,0.0,36.5,37.0,1.5,2.0,1.0,1.0,9,0,0,844.8140705261694
app,installment,982,120,3,23,0.37,0,87,40,50,F,1,high,single,2,self_employed,3506.0,53,59,2,3,0,574.0,0,0.14,8,0,3,3,1,0.3333333333333333,0,0.0,24.0,36.0,1.0,1.0,0.6666666666666666,0.6666666666666666,22,2,0,1113.9691306755242
app,short_term,2846,14,5,6,0.56,0,73,58,55,F,2,college,single,1,self_employed,3718.0,4,337,4,1,0,721.0,0,0.48,5,4,1,1,0,0.0,0,0.0,42.0,42.0,1.0,1.0,1.0,1.0,1,2,0,464.64423833453105
app,short_term,4276,21,8,19,0.17,0,68,34,52,M,3,graduate,divorced,3,private,4351.0,5,301,5,1,0,571.0,0,0.18,2,1,1,1,0,0.0,0,0.0,41.0,41.0,1.0,1.0,1.0,1.0,18,4,0,726.1046141237259
app,installment,1658,60,0,13,0.04,0,10,44,45,F,2,college,single,3,self_employed,5430.0,63,232,1,2,1,633.0,1,0.39,6,1,2,2,0,0.0,0,0.0,30.5,52.0,3.0,5.0,0.5,0.5,21,1,0,782.0737496889084
app,short_term,3784,21,4,7,0.19,0,87,55,43,F,4,college,single,1,private,5561.0,111,267,4,2,1,655.0,1,0.48,1,3,2,2,0,0.0,0,0.0,13.5,26.0,3.5,4.0,1.0,1.0,11,5,0,965.3678823292818
partner,short_term,1003,21,0,24,0.23,0,54,42,23,M,3,graduate,single,7,self_employed,3771.0,106,129,1,2,1,633.0,1,0.13,10,0,2,2,0,0.0,0,0.0,21.5,32.0,1.0,1.0,1.0,0.5,2,5,0,1105.0934709663832
web,installment,823,90,4,5,0.13,0,90,16,48,M,4,graduate,married,9,private,3292.0,71,85,3,1,0,575.0,0,0.06,0,2,1,1,0,0.0,0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,10,4,0,910.2611782222504
app,short_term,2100,7,2,19,0.28,0,57,24,49,M,2,high,single,8,self_employed,2658.0,13,321,2,3,1,625.0,2,0.03,7,0,3,3,0,0.0,0,0.0,35.0,43.0,1.6666666666666667,3.0,1.0,0.6666666666666666,6,4,0,825.7286263195672
app,installment,3589,90,2,0,0.34,1,30,2,28,M,2,college,single,0,self_employed,4415.0,96,320,5,1,0,612.0,0,0.23,10,1,1,1,0,0.0,0,0.0,61.0,61.0,2.0,2.0,1.0,0.0,14,2,0,808.4024994031429
app,short_term,3373,14,7,30,0.1,0,35,22,48,F,4,college,married,1,self_employed,2494.0,7,247,2,2,0,479.0,0,0.3,2,0,2,2,0,0.0,0,0.0,54.0,54.0,1.5,2.0,1.0,1.0,2,1,0,748.3352255112225
app,short_term,2883,7,6,7,0.04,0,109,38,35,M,2,high,married,6,private,5192.0,103,127,2,2,1,708.0,0,0.76,0,0,2,2,0,0.0,0,0.0,39.0,47.0,2.0,3.0,1.0,1.0,13,0,0,777.4404120428665
web,installment,1566,180,6,15,0.54,0,50,40,26,M,4,college,married,2,private,3627.0,51,259,4,3,1,681.0,0,0.29,10,0,3,3,0,0.0,0,0.0,25.666666666666668,46.0,1.3333333333333333,2.0,1.0,0.6666666666666666,16,0,0,1082.7489115781652
web,short_term,1041,14,8,28,0.65,0,70,55,47,M,3,high,married,7,private,5318.0,69,493,3,1,0,433.0,0,0.04,3,2,1,1,0,0.0,0,0.0,43.0,43.0,2.0,2.0,1.0,0.0,0,6,0,893.2177758313047
app,short_term,4426,30,5,15,0.43,0,52,29,31,M,2,high,married,7,private,7547.0,58,467,1,2,0,657.0,1,0.14,5,1,2,1,0,0.0,0,0.0,56.5,71.0,1.5,2.0,1.0,1.0,21,1,0,938.9680608918229
app,short_term,3257,7,5,7,0.3,0,41,18,42,M,3,middle,single,9,state,3744.0,29,370,3,2,0,776.0,0,0.77,8,6,2,2,0,0.0,0,0.0,35.0,44.0,1.0,1.0,1.0,1.0,12,0,0,727.3255060205294
app,installment,1911,180,1,30,0.36,0,57,45,38,F,3,high,married,8,private,5117.0,3,298,3,2,1,689.0,0,0.19,1,1,2,1,0,0.0,0,0.0,47.5,51.0,1.0,1.0,1.0,0.5,0,1,0,884.8272772962255
web,short_term,4809,21,4,28,0.29,0,40,41,21,F,3,college,single,1,state,2246.0,8,87,1,1,0,584.0,0,0.11,10,3,1,1,0,0.0,0,0.0,47.0,47.0,2.0,2.0,1.0,1.0,1,5,0,786.8393365378076
app,installment,1288,120,0,17,0.26,0,38,8,20,M,4,high,married,3,state,4098.0,9,456,2,3,0,596.0,0,0.48,7,0,3,2,0,0.0,0,0.0,49.0,63.0,1.0,1.0,1.0,1.0,15,6,0,952.0927109163474
app,installment,2182,90,6,17,0.08,0,44,41,20,M,4,college,married,4,self_employed,4070.0,76,449,5,3,1,610.0,0,0.48,5,0,3,3,0,0.0,0,0.0,34.333333333333336,41.0,1.6666666666666667,2.0,1.0,0.6666666666666666,18,6,0,1224.9788118952301
app,short_term,917,30,1,20,0.21,0,12,28,32,M,5,college,single,8,private,2763.0,62,118,3,2,0,535.0,1,0.07,10,0,2,1,0,0.0,0,0.0,30.5,53.0,1.0,1.0,1.0,1.0,15,5,0,764.1653295565427
app,installment,993,60,1,39,0.06,0,25,10,38,F,5,college,single,6,self_employed,4517.0,33,370,2,1,0,630.0,1,0.34,4,0,1,1,0,0.0,1,1.0,64.0,64.0,1.0,1.0,1.0,1.0,5,5,0,876.7780007603728
app,short_term,2093,14,1,1,0.25,0,42,23,43,M,1,college,single,3,unemployed,5283.0,15,499,3,1,0,692.0,0,0.44,1,1,1,1,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9,4,0,760.7210049751675
app,installment,1553,120,3,16,0.19,0,53,36,52,F,3,college,married,6,state,4819.0,18,332,2,2,0,684.0,0,0.15,3,5,2,1,0,0.0,0,0.0,37.0,41.0,1.0,1.0,1.0,1.0,23,1,0,788.4795286288121
web,short_term,2014,30,3,20,0.11,0,80,37,19,F,2,high,married,2,self_employed,5285.0,62,355,4,1,0,611.0,0,0.28,5,0,1,1,0,0.0,0,0.0,49.0,49.0,1.0,1.0,1.0,0.0,21,1,0,1148.4117306950684
app,short_term,3181,14,6,24,0.21,0,45,24,30,M,4,graduate,married,4,state,1953.0,54,434,1,2,0,700.0,0,0.46,7,1,2,2,0,0.0,0,0.0,34.5,44.0,1.0,1.0,0.5,0.5,1,6,0,622.6527593166501
app,short_term,4770,14,2,22,0.09,0,64,27,51,F,1,college,single,4,self_employed,5536.0,2,346,1,1,0,641.0,0,0.44,9,2,1,1,0,0.0,0,0.0,40.0,40.0,2.0,2.0,1.0,0.0,7,5,0,1007.4612748636428
web,short_term,621,7,8,19,0.22,0,37,29,50,M,3,high,married,8,unemployed,5002.0,18,84,2,1,0,517.0,1,0.14,5,1,1,1,0,0.0,0,0.0,68.0,68.0,4.0,4.0,1.0,0.0,14,0,0,743.8486458569776
web,short_term,3558,21,1,25,0.36,0,62,20,19,F,3,college,married,0,self_employed,5902.0,116,261,3,2,0,599.0,0,0.21,9,0,2,2,0,0.0,0,0.0,29.0,42.0,2.5,3.0,1.0,1.0,0,3,0,1054.3176820098488
app,short_term,2395,21,4,23,0.36,0,57,37,31,M,3,high,single,7,self_employed,4636.0,43,411,4,2,0,644.0,0,0.21,5,1,2,2,0,0.0,0,0.0,53.5,73.0,2.0,2.0,1.0,0.5,7,3,0,1021.7931609870369
app,short_term,670,30,3,16,0.44,0,45,58,34,F,2,college,single,3,self_employed,2901.0,75,220,3,3,1,665.0,0,0.18,2,1,3,3,0,0.0,0,0.0,51.333333333333336,62.0,1.3333333333333333,2.0,1.0,1.0,23,6,0,947.8623801928591
web,installment,1694,120,7,18,0.4,0,67,28,26,F,4,high,single,5,state,3888.0,15,88,1,1,1,606.0,0,0.08,1,1,1,1,0,0.0,1,1.0,48.0,48.0,2.0,2.0,1.0,1.0,2,5,0,1295.69926187577
app,installment,2144,120,5,14,0.19,0,69,18,18,M,4,high,married,3,private,2857.0,33,353,5,3,1,590.0,0,0.32,10,1,3,3,0,0.0,1,0.3333333333333333,23.333333333333332,30.0,3.0,5.0,1.0,1.0,17,5,0,1029.7594199152486
web,short_term,3870,7,8,18,0.12,0,60,42,33,M,2,high,married,10,unemployed,5296.0,5,447,4,3,1,540.0,0,0.54,8,0,3,3,0,0.0,0,0.0,40.0,86.0,2.0,4.0,0.6666666666666666,0.6666666666666666,19,4,0,1183.0812178898213
web,short_term,2334,14,4,23,0.23,0,50,24,37,F,2,graduate,married,9,private,3015.0,72,145,1,3,0,652.0,5,0.11,7,0,3,3,0,0.0,0,0.0,39.0,45.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,16,6,1,376.3486278244959
app,short_term,1985,30,3,12,0.16,0,84,21,25,F,3,high,single,6,state,5545.0,14,353,1,2,0,603.0,0,0.33,8,3,2,1,0,0.0,0,0.0,22.5,33.0,1.0,1.0,1.0,0.5,11,0,0,968.8622226181386
app,short_term,4725,7,8,25,0.19,0,65,4,35,F,4,high,single,9,unemployed,5819.0,21,367,2,3,1,594.0,0,0.36,1,0,3,2,1,0.6666666666666666,0,0.0,38.0,63.0,1.6666666666666667,2.0,0.6666666666666666,1.0,20,2,0,864.5069423523524
web,installment,4811,60,5,20,0.32,0,68,35,27,M,2,college,single,5,private,3560.0,78,163,5,2,0,567.0,0,0.22,8,0,2,2,0,0.0,0,0.0,32.5,35.0,1.5,2.0,1.0,1.0,13,5,0,987.7833966047415
app,short_term,3287,30,10,12,0.42,0,52,7,32,F,3,college,married,8,private,2887.0,4,133,4,1,1,638.0,0,0.24,2,0,1,1,1,1.0,0,0.0,53.0,53.0,5.0,5.0,1.0,1.0,20,0,0,643.9707189296673
web,short_term,1540,14,5,20,0.37,0,67,35,43,F,3,graduate,married,2,state,3619.0,25,296,4,2,1,511.0,0,0.18,3,0,2,2,0,0.0,0,0.0,54.0,73.0,2.5,4.0,1.0,1.0,10,0,0,884.3765490789988
app,installment,2021,180,9,5,0.31,0,69,33,42,M,3,college,married,4,self_employed,2196.0,54,55,3,3,1,586.0,0,0.2,0,2,3,3,0,0.0,0,0.0,33.666666666666664,46.0,1.6666666666666667,2.0,1.0,0.6666666666666666,16,5,0,865.3336063911503
app,short_term,4278,14,4,15,0.37,1,22,57,54,M,4,high,single,7,private,4418.0,19,252,1,3,0,673.0,1,0.29,8,2,3,2,0,0.0,0,0.0,29.333333333333332,34.0,2.0,4.0,1.0,0.6666666666666666,13,6,0,635.7469733885457
partner,installment,1455,90,6,19,0.7,0,43,62,33,M,4,high,married,5,state,3118.0,77,92,3,2,0,638.0,0,0.1,3,0,2,2,0,0.0,0,0.0,55.5,65.0,2.0,2.0,1.0,0.5,15,5,0,1083.0997004758642
web,installment,2248,180,5,21,0.21,0,75,16,46,F,5,high,married,2,self_employed,4621.0,73,209,5,1,1,532.0,1,0.24,5,1,1,1,0,0.0,0,0.0,26.0,26.0,3.0,3.0,1.0,1.0,14,2,0,757.0275170161844
app,installment,1346,180,3,25,0.21,0,61,46,42,M,1,high,married,7,private,1529.0,73,156,5,3,1,522.0,0,0.46,1,3,3,3,0,0.0,0,0.0,29.333333333333332,44.0,2.3333333333333335,3.0,1.0,1.0,19,2,0,608.0205693986522
app,short_term,4867,30,3,10,0.12,0,64,29,41,F,2,high,single,7,private,4008.0,34,56,2,1,0,698.0,0,0.08,6,0,1,1,0,0.0,0,0.0,75.0,75.0,1.0,1.0,1.0,1.0,7,6,0,1156.9913859095896
app,installment,3362,120,9,17,0.3,0,52,34,31,M,4,college,married,0,private,5865.0,71,450,2,1,1,678.0,0,0.16,2,3,1,1,0,0.0,0,0.0,49.0,49.0,5.0,5.0,1.0,1.0,23,2,0,866.1779086306115
app,short_term,3667,30,3,24,0.45,0,49,26,23,M,5,college,single,2,state,1934.0,75,192,4,3,0,666.0,0,0.37,8,0,3,3,0,0.0,0,0.0,53.333333333333336,74.0,1.3333333333333333,2.0,1.0,0.6666666666666666,5,1,0,857.3039969258098
app,short_term,4198,21,1,18,0.09,0,96,19,23,F,4,college,single,6,unemployed,3114.0,66,308,5,1,0,678.0,0,0.42,3,0,1,1,0,0.0,0,0.0,25.0,25.0,1.0,1.0,1.0,1.0,1,4,0,855.9071521536897
app,short_term,1111,30,10,19,0.29,0,48,31,43,F,3,high,married,1,private,5491.0,111,319,5,1,0,527.0,0,0.23,4,0,1,1,0,0.0,0,0.0,22.0,22.0,1.0,1.0,1.0,1.0,3,2,0,1293.3234253610642
web,short_term,2334,14,6,26,0.19,0,50,17,32,F,2,high,single,10,state,3635.0,11,268,1,1,0,530.0,0,0.34,9,2,1,1,0,0.0,0,0.0,72.0,72.0,2.0,2.0,1.0,1.0,13,4,0,808.2648349121516
app,short_term,4653,21,2,17,0.16,0,43,45,24,M,2,middle,single,6,state,2691.0,33,82,4,3,1,630.0,0,0.16,1,2,3,2,0,0.0,0,0.0,34.666666666666664,47.0,1.3333333333333333,2.0,1.0,1.0,5,6,0,817.6904819234715
app,installment,1634,120,7,22,0.26,0,47,6,33,F,4,college,married,4,private,4516.0,3,346,4,1,0,700.0,0,0.69,9,0,1,1,0,0.0,0,0.0,42.0,42.0,3.0,3.0,1.0,1.0,3,2,0,1010.27554386254
app,short_term,2670,30,5,0,0.17,0,81,44,38,F,4,high,married,4,self_employed,5844.0,5,220,5,3,0,597.0,0,0.48,2,1,3,2,0,0.0,0,0.0,30.333333333333332,37.0,1.3333333333333333,2.0,1.0,1.0,19,5,0,1020.7712876221105
app,installment,1324,180,2,0,0.14,0,96,0,35,M,4,college,single,4,private,4137.0,88,267,1,2,1,726.0,0,0.53,6,1,2,1,0,0.0,0,0.0,10.5,21.0,1.5,2.0,1.0,1.0,22,3,0,1038.0699356259058
app,short_term,3630,21,5,30,0.19,0,69,30,19,F,3,high,single,7,self_employed,2418.0,105,393,5,2,0,757.0,0,0.1,9,1,2,2,0,0.0,0,0.0,33.0,44.0,1.5,2.0,1.0,0.5,1,4,0,863.6654303171553
web,short_term,1637,21,4,18,0.29,0,45,23,45,M,2,graduate,married,3,private,4091.0,94,438,1,3,1,610.0,0,0.38,0,0,3,2,0,0.0,0,0.0,29.333333333333332,32.0,2.3333333333333335,3.0,1.0,1.0,21,1,0,1137.880464895928
web,installment,1365,90,4,13,0.26,0,54,36,44,F,4,college,single,10,private,4788.0,55,53,1,1,0,611.0,0,0.3,0,3,1,1,0,0.0,0,0.0,11.0,11.0,1.0,1.0,0.0,1.0,13,3,0,682.9459739377997
web,short_term,4760,21,9,15,0.09,0,47,35,48,M,2,middle,single,6,self_employed,3365.0,90,200,5,3,0,528.0,2,0.23,2,4,3,3,0,0.0,0,0.0,22.333333333333332,36.0,1.0,1.0,1.0,1.0,22,0,0,694.3838330909363
app,short_term,838,30,1,11,0.47,0,80,50,44,M,2,college,single,8,private,4278.0,42,213,5,2,0,649.0,0,0.26,7,0,2,2,0,0.0,0,0.0,51.5,63.0,1.5,2.0,1.0,1.0,19,3,0,1204.5666795446073
app,installment,3724,180,5,0,0.54,0,75,16,41,F,3,college,married,6,unemployed,2807.0,26,369,3,2,1,474.0,0,0.51,2,3,2,2,0,0.0,1,0.5,29.0,31.0,1.0,1.0,1.0,1.0,13,6,1,409.23790255720223
app,short_term,2140,30,2,29,0.41,1,97,42,21,M,1,college,single,9,self_employed,2831.0,11,192,3,3,1,635.0,0,0.22,9,1,3,3,0,0.0,0,0.0,27.333333333333332,43.0,2.6666666666666665,4.0,1.0,1.0,7,1,0,609.6797931104987
app,installment,2145,60,6,19,0.3,1,48,21,25,M,3,college,married,7,private,4781.0,115,384,2,3,1,806.0,0,0.3,2,0,3,3,0,0.0,1,0.3333333333333333,44.666666666666664,52.0,1.6666666666666667,3.0,1.0,0.6666666666666666,22,6,0,1122.4287598201258
partner,short_term,2071,30,5,17,0.38,1,69,46,46,M,2,college,married,3,private,5722.0,91,342,5,1,0,630.0,0,0.68,6,0,1,1,0,0.0,0,0.0,69.0,69.0,2.0,2.0,1.0,1.0,12,3,0,908.7892923734495
web,installment,950,60,9,33,0.44,0,67,31,36,M,3,college,single,7,self_employed,1897.0,26,378,5,3,1,667.0,0,0.56,5,1,3,2,0,0.0,0,0.0,49.0,63.0,2.0,4.0,1.0,1.0,5,6,0,1039.3184144118013
app,installment,936,60,3,9,0.12,0,59,27,29,F,2,graduate,married,4,state,3481.0,41,431,1,3,0,740.0,0,0.4,2,1,3,2,0,0.0,0,0.0,53.0,73.0,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,19,4,0,1115.691167238026
web,installment,970,90,5,11,0.54,0,85,53,40,M,3,high,married,6,private,2484.0,108,74,5,3,0,773.0,3,0.49,7,0,3,3,0,0.0,0,0.0,27.0,38.0,1.6666666666666667,2.0,0.6666666666666666,1.0,18,6,0,853.653154106042
web,installment,1174,60,5,10,0.47,1,80,28,30,M,3,high,single,3,private,7648.0,32,352,5,3,1,629.0,3,0.18,7,0,3,2,0,0.0,0,0.0,37.333333333333336,68.0,2.3333333333333335,3.0,1.0,1.0,4,2,0,739.8663135428181
app,short_term,645,7,1,5,0.68,0,61,11,43,F,2,middle,single,10,state,2625.0,43,136,2,3,1,629.0,0,0.63,10,0,3,2,0,0.0,0,0.0,45.0,77.0,1.0,1.0,0.6666666666666666,0.6666666666666666,23,0,0,1131.7473422476317
app,short_term,2174,21,4,23,0.53,0,43,18,24,M,4,college,married,3,private,4608.0,2,165,2,2,1,671.0,0,0.43,10,0,2,1,0,0.0,1,0.5,25.5,51.0,2.0,3.0,1.0,1.0,2,6,0,1042.656806920308
app,short_term,2195,14,8,4,0.41,0,58,3,30,M,1,high,single,8,self_employed,4591.0,91,445,1,3,0,723.0,0,0.22,7,0,3,2,0,0.0,0,0.0,45.666666666666664,58.0,2.6666666666666665,4.0,1.0,1.0,9,5,0,830.5924225034794
web,installment,731,60,8,15,0.26,0,69,19,31,M,5,college,married,2,private,2859.0,37,267,2,2,1,682.0,0,0.32,1,2,2,2,0,0.0,0,0.0,16.5,26.0,1.5,2.0,1.0,0.5,23,5,0,951.7693428125881
app,short_term,3880,7,0,10,0.31,0,78,22,25,M,2,high,single,0,private,4637.0,87,241,1,2,0,666.0,0,0.73,1,3,2,1,0,0.0,0,0.0,27.5,38.0,2.5,3.0,1.0,1.0,8,2,0,545.3539042900768
web,installment,1421,60,3,15,0.38,0,65,39,41,F,3,middle,married,6,private,5504.0,72,178,2,1,1,608.0,0,0.2,3,0,1,1,0,0.0,0,0.0,16.0,16.0,2.0,2.0,1.0,0.0,20,3,0,1066.8657036976408
app,short_term,4413,30,3,17,0.26,0,75,0,36,M,1,college,single,3,self_employed,3463.0,36,84,1,1,0,572.0,0,0.09,8,0,1,1,0,0.0,0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,13,4,0,634.5810116635214
app,short_term,739,7,6,22,0.28,0,87,32,37,F,2,college,single,8,private,2931.0,53,282,4,1,1,489.0,0,0.59,10,1,1,1,0,0.0,0,0.0,18.0,18.0,1.0,1.0,1.0,1.0,9,6,0,894.5854560720888
app,short_term,1280,7,10,14,0.51,0,47,7,41,M,2,college,married,2,private,4422.0,55,235,3,3,1,689.0,0,0.27,8,1,3,3,0,0.0,0,0.0,35.333333333333336,58.0,1.3333333333333333,2.0,1.0,1.0,7,2,0,947.8864238694932
web,short_term,4937,21,5,11,0.29,1,105,26,26,F,4,middle,married,7,private,2344.0,83,412,5,1,0,561.0,0,0.3,0,0,1,1,0,0.0,0,0.0,39.0,39.0,2.0,2.0,1.0,1.0,22,2,0,800.3007259361278
web,short_term,1722,14,6,16,0.13,0,29,22,29,F,4,high,married,4,unemployed,3864.0,63,469,3,3,0,716.0,0,0.51,1,2,3,3,0,0.0,0,0.0,23.666666666666668,30.0,1.0,1.0,1.0,0.6666666666666666,3,4,0,1026.5153955233668
web,installment,1014,120,2,12,0.22,1,40,51,43,M,5,high,married,7,unemployed,4798.0,109,255,1,3,1,635.0,0,0.32,6,1,3,2,0,0.0,0,0.0,39.333333333333336,69.0,1.0,1.0,0.6666666666666666,1.0,1,0,0,846.0723549579017
app,short_term,4449,30,7,19,0.29,0,79,5,36,M,1,graduate,married,8,self_employed,3596.0,12,215,4,3,0,525.0,0,0.23,1,1,3,3,0,0.0,0,0.0,17.0,30.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,6,5,0,659.7904408154087
app,installment,1591,180,0,23,0.23,0,100,22,51,F,1,college,divorced,0,private,3804.0,104,406,2,2,1,507.0,0,0.14,4,0,2,1,0,0.0,0,0.0,56.5,66.0,1.5,2.0,1.0,0.5,11,0,0,841.1771818149638
app,short_term,2444,30,3,3,0.19,0,87,40,50,F,4,graduate,single,9,self_employed,4067.0,46,454,4,1,0,560.0,0,0.14,8,0,1,1,0,0.0,0,0.0,67.0,67.0,2.0,2.0,1.0,1.0,11,3,0,1083.9684386767187
app,installment,4316,90,5,21,0.28,0,47,14,20,M,4,middle,married,9,private,2523.0,9,219,5,3,0,641.0,0,0.07,4,0,3,2,0,0.0,0,0.0,40.666666666666664,44.0,2.3333333333333335,3.0,1.0,0.6666666666666666,16,5,0,554.070404448214
web,installment,2357,180,7,21,0.31,0,43,14,53,F,4,high,married,6,unemployed,4286.0,26,330,4,2,1,552.0,0,0.44,3,2,2,2,0,0.0,0,0.0,33.5,43.0,1.0,1.0,1.0,1.0,16,3,0,801.36249473158
app,installment,1094,60,0,15,0.2,0,66,22,41,M,3,college,married,3,private,4655.0,56,144,1,2,0,627.0,1,0.32,6,5,2,2,0,0.0,0,0.0,41.0,41.0,3.0,5.0,1.0,1.0,8,0,1,317.96441761309273
app,short_term,4032,7,6,12,0.11,1,53,44,38,M,5,college,single,9,state,2844.0,53,262,5,2,0,713.0,0,0.28,0,0,2,2,1,0.5,0,0.0,66.5,79.0,1.5,2.0,1.0,1.0,10,4,0,672.5391974894198
app,short_term,1218,21,4,12,0.21,0,48,45,27,M,4,college,single,3,private,3262.0,97,428,3,1,0,720.0,0,0.3,7,0,1,1,0,0.0,0,0.0,40.0,40.0,1.0,1.0,0.0,1.0,8,2,0,735.7089058790463
app,short_term,3715,7,0,28,0.4,0,76,31,55,M,4,middle,single,1,private,3890.0,53,352,3,1,0,623.0,0,0.15,0,1,1,1,0,0.0,0,0.0,63.0,63.0,1.0,1.0,1.0,0.0,5,0,0,808.9005117574751
app,installment,3187,60,3,27,0.12,1,42,25,25,M,2,high,single,0,private,4637.0,87,241,1,2,0,666.0,0,0.73,1,3,2,1,0,0.0,0,0.0,27.5,38.0,2.5,3.0,1.0,1.0,23,3,0,768.0029041304427
web,installment,4867,180,5,13,0.09,0,56,41,54,M,3,college,single,9,self_employed,2618.0,29,223,2,3,1,539.0,0,0.26,1,3,3,3,0,0.0,0,0.0,22.0,24.0,1.0,1.0,1.0,1.0,9,5,0,707.5586654559656
web,installment,4078,90,6,22,0.49,0,65,58,54,F,2,high,married,10,private,5510.0,10,325,2,1,0,756.0,0,0.6,1,3,1,1,0,0.0,1,1.0,56.0,56.0,1.0,1.0,1.0,1.0,21,0,0,985.1737529718838
app,short_term,967,21,4,14,0.12,0,71,35,42,M,3,middle,single,6,private,5216.0,20,159,2,3,0,557.0,0,0.45,8,2,3,3,0,0.0,0,0.0,42.333333333333336,59.0,2.0,3.0,1.0,1.0,20,0,0,958.2801411915198
app,short_term,1747,7,3,18,0.08,0,75,29,42,M,2,high,single,10,state,6873.0,25,472,5,3,1,500.0,0,0.16,10,2,3,2,0,0.0,0,0.0,48.666666666666664,66.0,1.6666666666666667,3.0,1.0,1.0,17,3,0,1323.7846368398582
web,installment,3398,180,8,8,0.55,0,64,30,36,F,2,middle,single,1,private,8001.0,112,390,4,1,1,674.0,2,0.23,4,0,1,1,0,0.0,0,0.0,57.0,57.0,1.0,1.0,1.0,1.0,11,0,0,1070.7400400599404
app,short_term,2934,30,1,26,0.04,0,51,19,32,F,1,high,single,6,private,3805.0,30,66,4,3,1,659.0,0,0.2,4,2,3,3,0,0.0,0,0.0,41.0,50.0,1.6666666666666667,3.0,1.0,0.6666666666666666,14,3,0,660.7337539561835
app,installment,4728,120,5,9,0.53,0,73,54,19,M,3,graduate,single,9,private,5540.0,88,97,5,1,0,678.0,0,0.6,1,1,1,1,0,0.0,0,0.0,38.0,38.0,1.0,1.0,1.0,1.0,12,2,0,1017.12553131255
